"CID","G","GS","RA","W","SVO","L","BS","SV","SD","MD","HLD","BF","AB","IP","X1B","X2B","X3B","HA","TB","HR","R","ER","IBB","BB","K","SH","SF","WP","DP","HP","IR","IRS","GB","FB","SB","CS","outs","UBB","ERA","WHIP","FIP","K9","BB9","HR9","H9","R9","BAA","OBPA","SLGA","OPSA","pBABIP","WOBAa","Krate","BBrate","HRrate","BIPrate","X1Brate","X2Brate","X3Brate","dRPW","RAA9","WPGAA","fWAA","fWAA.500"
"63688",6,6,0,2,0,2,0,0,0,0,0,174,153,40.6666666666667,28,13,0,44,66,3,21,21,0,17,18,1,2,1,5,1,0,0,39,55,5,5,122,17,4.64754098360656,1.5,4.45143355935706,3.98360655737705,3.76229508196721,0.663934426229508,9.73770491803279,4.64754098360656,0.287581699346405,0.35632183908046,0.431372549019608,0.787694388100068,0.305970149253731,0.337626044472366,0.103448275862069,0.0977011494252874,0.0172413793103448,0.775862068965517,0.160919540229885,0.0747126436781609,0,22.4583333333333,0.126546040480466,0.00563470310117104,0.0254605103089951,0.0731623859453882
"63689",27,9,18,5,10,10,5,5,6,6,0,297,247,62,33,15,1,66,134,17,52,52,1,44,57,1,1,4,6,4,9,2,62,62,0,0,186,43,7.54838709677419,1.75806451612903,6.93001631980127,8.2741935483871,6.38709677419355,2.46774193548387,9.58064516129032,7.54838709677419,0.267206477732794,0.38047138047138,0.54251012145749,0.92298150192887,0.281609195402299,0.386086303382835,0.191919191919192,0.144781144781145,0.0572390572390572,0.589225589225589,0.111111111111111,0.0505050505050505,0.00336700336700337,28,-2.77430007268717,-0.0990821454531132,-0.682565890899224,-1.14910082642967
"63690",12,6,6,3,0,2,0,0,2,1,0,221,193,51.3333333333333,33,12,0,52,85,7,28,27,3,25,25,1,1,2,5,1,8,0,52,64,3,5,154,22,4.73376623376623,1.44155844155844,5.20798029131362,4.38311688311688,4.38311688311688,1.22727272727273,9.11688311688312,4.90909090909091,0.269430051813472,0.339366515837104,0.440414507772021,0.779781023609125,0.277777777777778,0.335149941934381,0.113122171945701,0.0995475113122172,0.0316742081447964,0.737556561085973,0.149321266968326,0.0542986425339367,0,25.3333333333333,-0.135003885003885,-0.00532910072383755,-0.0303956115359623,-0.0687683518913175
"63691",4,4,0,3,0,1,0,0,0,0,0,103,94,25,12,5,0,21,38,4,12,9,0,6,10,0,1,2,1,2,0,0,30,32,1,2,75,6,3.24,1.08,5.12356470689804,3.6,2.16,1.44,7.56,4.32,0.223404255319149,0.281553398058252,0.404255319148936,0.685808717207189,0.209876543209877,0.289563785900064,0.0970873786407767,0.058252427184466,0.0388349514563107,0.786407766990291,0.116504854368932,0.0485436893203883,0,22.875,0.454087024087023,0.0198507988671923,0.055141107964423,0.267675281380694
"63692",6,4,2,2,0,1,0,0,1,0,0,125,104,27,22,7,0,30,40,1,12,12,1,18,14,1,1,0,3,1,3,0,34,28,0,0,81,17,4,1.74074074074074,4.45689804023137,4.66666666666667,6,0.333333333333333,10,4,0.288461538461538,0.384,0.384615384615385,0.768615384615385,0.322222222222222,0.341787284369252,0.112,0.136,0.008,0.728,0.176,0.056,0,24.75,0.774087024087024,0.0312762433974555,0.0938287301923665,0.375314920769466
"63694",21,10,11,3,0,3,0,0,1,1,0,333,294,75.3333333333333,61,11,0,78,107,6,35,33,0,34,41,2,1,1,6,2,8,1,91,83,0,3,226,34,3.94247787610619,1.48672566371681,4.42444966265025,4.89823008849558,4.06194690265487,0.716814159292035,9.31858407079646,4.18141592920354,0.26530612244898,0.342342342342342,0.363945578231293,0.706287920573635,0.290322580645161,0.311019052073709,0.123123123123123,0.102102102102102,0.018018018018018,0.750750750750751,0.183183183183183,0.033033033033033,0,25.8690476190476,0.592671094883483,0.0229104334883629,0.191768813643334,0.287941161626628
"63695",55,0,55,1,9,8,4,5,18,11,11,259,233,58,55,13,2,74,103,4,33,33,3,23,24,0,2,1,6,1,29,6,75,62,0,2,174,20,5.12068965517241,1.62068965517241,4.22701298276011,3.72413793103448,3.56896551724138,0.620689655172414,11.4827586206897,5.12068965517241,0.317596566523605,0.366795366795367,0.44206008583691,0.808855452632277,0.338164251207729,0.3474440779085,0.0926640926640927,0.0772200772200772,0.0154440154440154,0.799227799227799,0.212355212355212,0.0501930501930502,0.00772200772200772,28.8681818181818,-0.34660263108539,-0.012006389362114,-0.0773745092225122,-0.149371639425699
"63700",2,0,2,0,0,0,0,0,0,0,0,18,17,5.33333333333333,3,0,0,3,3,0,0,0,0,0,2,0,1,0,0,0,1,1,4,9,0,0,16,0,0,0.5625,2.37356470689804,3.375,0,0,5.0625,0,0.176470588235294,0.166666666666667,0.176470588235294,0.343137254901961,0.1875,0.144938419184014,0.111111111111111,0,0,0.888888888888889,0.166666666666667,0,0,26,4.77408702408702,0.183618731695655,0.108811100264092,3.02253056289144
"63701",3,0,3,1,1,1,1,0,0,2,0,26,20,4.66666666666667,6,1,0,7,8,0,5,5,2,5,1,1,0,0,0,0,2,0,5,8,0,0,14,3,9.64285714285714,2.14285714285714,4.62356470689804,1.92857142857143,9.64285714285714,0,13.5,9.64285714285714,0.35,0.384615384615385,0.4,0.784615384615385,0.368421052631579,0.369850223958297,0.0384615384615385,0.115384615384615,0,0.769230769230769,0.230769230769231,0.0384615384615385,0,28.9166666666667,-4.86877011877012,-0.168372453675047,-0.0873042352389135,-1.67892760074834
"63702",5,3,2,0,0,0,0,0,0,0,0,92,80,18.3333333333333,17,6,0,25,37,2,16,15,0,10,12,1,0,0,0,1,3,2,18,25,1,0,55,10,7.36363636363636,1.90909090909091,4.86901925235259,5.89090909090909,4.90909090909091,0.981818181818182,12.2727272727273,7.85454545454546,0.3125,0.391304347826087,0.4625,0.853804347826087,0.348484848484849,0.368893857676825,0.130434782608696,0.108695652173913,0.0217391304347826,0.728260869565217,0.184782608695652,0.0652173913043478,0,26.9,-3.08045843045843,-0.114515183288418,-0.233271669661591,-1.26778081337821
"63703",155,119,36,35,0,47,0,0,8,8,7,3149,2840,721.333333333333,565,139,16,809,1247,89,432,390,3,245,292,2,39,24,59,23,22,5,861,879,91,43,2164,242,4.86598890942699,1.45702402957486,4.92439649987401,3.64325323475046,3.05683918669131,1.11044362292052,10.0938077634011,5.39001848428835,0.284859154929577,0.341060654175929,0.439084507042254,0.780145161218182,0.288230584467574,0.330915319557045,0.0927278501111464,0.0768497935852652,0.0282629406160686,0.793902826294062,0.179422038742458,0.0441409971419498,0.00508097808828199,25.1096774193548,-0.61593146020133,-0.0245296444838659,-1.96600558011429,-0.312163477312526
"63705",8,2,6,0,1,2,1,0,1,1,0,105,100,25,22,3,0,30,48,5,13,12,0,3,14,1,0,2,2,1,4,2,24,33,0,2,75,3,4.32,1.32,4.96356470689804,5.04,1.08,1.8,10.8,4.68,0.3,0.323809523809524,0.48,0.803809523809524,0.308641975308642,0.338748017073549,0.133333333333333,0.0285714285714286,0.0476190476190476,0.780952380952381,0.20952380952381,0.0285714285714286,0,26.53125,0.094087024087024,0.00354627181482305,0.00985075504117513,0.0469083573389292
"63708",3,0,3,0,2,0,0,1,0,0,0,25,23,6.66666666666667,4,0,0,4,4,0,1,1,0,1,3,0,0,0,0,1,2,0,2,14,2,0,20,1,1.35,0.75,2.67356470689804,4.05,1.35,0,5.4,1.35,0.173913043478261,0.24,0.173913043478261,0.413913043478261,0.2,0.19560132362498,0.12,0.04,0,0.8,0.16,0,0,26.9166666666667,3.42408702408702,0.127210663433574,0.0942301210619064,1.88460242123813
"63713",43,26,17,11,7,10,3,4,4,5,0,713,585,158.666666666667,95,33,2,140,207,10,87,81,1,118,91,1,5,6,15,4,14,6,155,200,4,8,476,117,4.59453781512605,1.61974789915966,5.00801848841065,5.16176470588235,6.69327731092437,0.567226890756303,7.94117647058824,4.93487394957983,0.239316239316239,0.366058906030856,0.353846153846154,0.719905059877009,0.265848670756646,0.321855874776915,0.127629733520337,0.164095371669004,0.0140252454417952,0.687237026647966,0.133239831697055,0.0462833099579243,0.00280504908835905,25.9825581395349,-0.160786925492808,-0.00618826385875208,-0.109096799880222,-0.0765054697617264
"63714",66,0,66,4,6,1,3,3,16,10,11,350,295,82,46,9,0,64,100,9,36,34,1,49,34,0,3,7,11,3,49,16,85,107,3,8,246,48,3.73170731707317,1.36585365853659,5.47722324348341,3.73170731707317,5.3780487804878,0.98780487804878,7.02439024390244,3.95121951219512,0.216949152542373,0.328571428571429,0.338983050847458,0.667554479418886,0.215686274509804,0.297045560197043,0.0971428571428571,0.137142857142857,0.0257142857142857,0.728571428571429,0.131428571428571,0.0257142857142857,0,28.5454545454545,0.822867511891902,0.0288265688879329,0.262642072090055,0.37520296012865
"63718",23,0,23,0,0,0,0,0,2,3,1,165,131,34,25,3,0,33,51,5,23,20,0,31,17,0,3,2,4,0,9,2,36,42,2,0,102,31,5.29411764705882,1.88235294117647,6.77062353042745,4.5,8.20588235294118,1.32352941176471,8.73529411764706,6.08823529411765,0.251908396946565,0.387878787878788,0.389312977099237,0.777191764978024,0.25,0.34228611653801,0.103030303030303,0.187878787878788,0.0303030303030303,0.678787878787879,0.151515151515152,0.0181818181818182,0,28.5326086956522,-1.31414827003062,-0.0460577679401209,-0.173996012218235,-0.527260643085559
"63721",4,0,4,0,0,0,0,0,1,3,1,21,17,3.66666666666667,4,2,0,7,12,1,5,5,0,4,6,0,0,0,1,0,4,1,3,1,1,0,11,4,12.2727272727273,3,6.66901925235259,14.7272727272727,9.81818181818182,2.45454545454545,17.1818181818182,12.2727272727273,0.411764705882353,0.523809523809524,0.705882352941177,1.2296918767507,0.6,0.505012234217475,0.285714285714286,0.19047619047619,0.0476190476190476,0.476190476190476,0.19047619047619,0.0952380952380952,0,29.5625,-7.49864024864025,-0.253653792765843,-0.103340434089788,-2.46048652594734
"63724",4,4,0,2,0,0,0,0,0,0,0,100,85,23.6666666666667,17,3,0,20,23,0,6,5,0,13,9,1,1,1,1,0,0,0,32,26,0,1,71,13,1.90140845070423,1.3943661971831,4.01088865056001,3.42253521126761,4.94366197183099,0,7.6056338028169,2.28169014084507,0.235294117647059,0.33,0.270588235294118,0.600588235294118,0.25974025974026,0.276924818166008,0.09,0.13,0,0.78,0.17,0.03,0,22.25,2.49239688324195,0.112017837449077,0.294565424403127,1.47282712201564
"63725",22,9,13,3,0,3,0,0,2,2,1,268,222,58.3333333333333,46,12,1,66,101,7,41,41,2,38,46,1,4,4,4,3,14,6,62,53,6,9,175,36,6.32571428571429,1.74857142857143,4.95785042118376,7.09714285714286,5.86285714285714,1.08,10.1828571428571,6.32571428571429,0.297297297297297,0.391791044776119,0.454954954954955,0.846745999731074,0.341040462427746,0.364820576803333,0.171641791044776,0.134328358208955,0.0261194029850746,0.649253731343284,0.171641791044776,0.0447761194029851,0.00373134328358209,27.4204545454545,-1.55162726162726,-0.0565864894418562,-0.366764283419438,-0.68426172279746
"63728",8,0,8,0,1,0,0,1,2,1,0,48,41,9,8,5,1,16,29,2,10,9,0,6,1,0,1,0,1,0,2,1,9,15,0,0,27,6,9,2.44444444444444,7.79023137356471,1,6,2,16,10,0.390243902439024,0.458333333333333,0.707317073170732,1.16565040650406,0.358974358974359,0.470156538273624,0.0208333333333333,0.125,0.0416666666666667,0.8125,0.166666666666667,0.104166666666667,0.0208333333333333,29.25,-5.22591297591298,-0.178663691484204,-0.178663691484204,-1.86108011962713
"63730",8,0,8,1,0,1,0,0,1,3,0,46,38,9,7,7,0,15,25,1,13,13,0,7,4,0,0,2,2,1,6,2,9,10,1,1,27,7,13,2.44444444444444,6.01245359578693,4,7,1,15,13,0.394736842105263,0.5,0.657894736842105,1.15789473684211,0.424242424242424,0.480034197822086,0.0869565217391304,0.152173913043478,0.0217391304347826,0.717391304347826,0.152173913043478,0.152173913043478,0,29.53125,-8.22591297591298,-0.27854943410499,-0.27854943410499,-3.02771124027163
"63732",3,0,3,0,0,0,0,0,0,0,0,28,27,7.33333333333333,4,1,0,5,6,0,2,2,0,1,6,0,0,0,0,0,2,0,7,9,1,0,22,1,2.45454545454545,0.818181818181818,1.89629197962531,7.36363636363636,1.22727272727273,0,6.13636363636364,2.45454545454545,0.185185185185185,0.214285714285714,0.222222222222222,0.436507936507937,0.238095238095238,0.192304753236589,0.214285714285714,0.0357142857142857,0,0.75,0.142857142857143,0.0357142857142857,0,26.8333333333333,2.31954156954157,0.0864425429642821,0.0704346646375632,1.25776186852791
"63734",10,10,0,4,0,3,0,0,0,0,0,244,216,55.3333333333333,31,9,1,54,104,13,37,36,0,26,35,0,0,1,3,2,0,0,57,64,2,5,166,26,5.85542168674699,1.44578313253012,6.32235988762093,5.69277108433735,4.2289156626506,2.1144578313253,8.78313253012048,6.01807228915663,0.25,0.336065573770492,0.481481481481481,0.817547055251973,0.244047619047619,0.344044584098449,0.14344262295082,0.10655737704918,0.0532786885245902,0.688524590163934,0.127049180327869,0.0368852459016393,0.00409836065573771,24.475,-1.2439852650696,-0.0508267728322616,-0.312490529265016,-0.640349445215196
"63735",81,0,81,6,15,5,6,9,25,14,13,375,300,83,54,9,0,70,100,7,34,33,1,69,75,1,4,5,9,1,48,16,58,99,3,2,249,68,3.57831325301205,1.66265060240964,4.87055265870527,8.13253012048193,7.48192771084337,0.759036144578313,7.59036144578313,3.68674698795181,0.233333333333333,0.370666666666667,0.333333333333333,0.704,0.283783783783784,0.319435362912659,0.2,0.181333333333333,0.0186666666666667,0.594666666666667,0.144,0.024,0,28.7777777777778,1.08734003613522,0.0377840166996793,0.348452598452598,0.464603464603465
"63739",1,0,1,0,0,0,0,0,0,0,0,14,11,4,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,1,0,4,6,0,0,12,3,0,0.75,4.87356470689804,2.25,6.75,0,0,0,0,0.214285714285714,0,0.214285714285714,0,0.148152967522304,0.0714285714285714,0.214285714285714,0,0.714285714285714,0,0,0,24,4.77408702408702,0.198920292670293,0.0884090189645745,3.15746496302052
"63740",9,3,6,1,2,3,1,1,1,1,0,117,106,27,19,6,1,29,46,3,22,22,0,9,13,0,0,0,1,2,6,0,25,39,2,2,81,9,7.33333333333333,1.40740740740741,4.60504618837952,4.33333333333333,3,1,9.66666666666667,7.33333333333333,0.273584905660377,0.341880341880342,0.433962264150943,0.775842606031285,0.288888888888889,0.3315763620635,0.111111111111111,0.0769230769230769,0.0256410256410256,0.769230769230769,0.162393162393162,0.0512820512820513,0.00854700854700855,27.3333333333333,-2.55924630924631,-0.0936309625334016,-0.280892887600205,-1.20039695555643
"63741",18,5,13,2,1,2,0,1,2,0,1,203,162,44,37,3,1,44,58,3,21,20,2,37,25,1,2,2,9,1,7,1,50,43,8,3,132,35,4.09090909090909,1.79545454545455,5.25992834326168,5.11363636363636,7.56818181818182,0.613636363636364,9,4.29545454545455,0.271604938271605,0.394088669950739,0.358024691358025,0.752113361308764,0.301470588235294,0.340298274827964,0.123152709359606,0.172413793103448,0.0147783251231527,0.67487684729064,0.182266009852217,0.0147783251231527,0.00492610837438424,27.2083333333333,0.478632478632478,0.0175913927828169,0.086002364715994,0.211828484522153
"63742",43,0,43,4,2,2,1,1,9,6,6,233,208,57,34,11,0,53,88,8,22,21,2,22,25,1,0,2,5,2,25,7,61,69,4,9,171,20,3.31578947368421,1.28070175438596,5.12356470689804,3.94736842105263,3.47368421052632,1.26315789473684,8.36842105263158,3.47368421052632,0.254807692307692,0.321888412017167,0.423076923076923,0.74496533509409,0.257142857142857,0.320225472400794,0.107296137339056,0.0858369098712446,0.0343347639484979,0.755364806866953,0.145922746781116,0.0472103004291846,0,28.3953488372093,1.30040281356071,0.0457963316814992,0.290043433982828,0.622410802538257
"63744",9,0,9,1,0,1,0,0,2,1,0,56,49,11.3333333333333,14,2,0,17,22,1,14,12,2,7,9,0,0,1,0,0,3,0,13,10,3,1,34,5,9.52941176470588,1.94117647058824,4.00591764807451,7.14705882352941,5.55882352941176,0.794117647058823,13.5,11.1176470588235,0.346938775510204,0.392857142857143,0.448979591836735,0.841836734693878,0.41025641025641,0.370239677494665,0.160714285714286,0.0892857142857143,0.0178571428571429,0.696428571428571,0.25,0.0357142857142857,0,29.2777777777778,-6.3435600347365,-0.216668084677907,-0.272841291816624,-2.43608296264843
"63747",63,0,63,4,4,3,1,3,15,6,8,339,301,78.6666666666667,69,17,1,89,114,2,36,34,3,27,23,0,8,0,6,3,42,5,97,100,1,5,236,24,3.88983050847458,1.4364406779661,3.78458165605058,2.63135593220339,3.08898305084746,0.228813559322034,10.1822033898305,4.11864406779661,0.295681063122924,0.342182890855457,0.378737541528239,0.720920432383696,0.306338028169014,0.31189220909797,0.0678466076696165,0.0707964601769911,0.00589970501474926,0.837758112094395,0.20353982300885,0.0501474926253687,0.00294985250737463,28.5555555555556,0.655442956290414,0.0229532552786526,0.200628453546741,0.295912173372775
"63748",111,73,38,20,7,32,2,5,10,6,6,1932,1714,447.333333333333,294,101,6,452,718,51,251,232,4,177,254,9,18,14,34,14,22,10,430,587,9,18,1342,173,4.66766020864382,1.39716840536513,4.63027111524379,5.11028315946349,3.56110283159463,1.02608047690015,9.09388971684054,5.04992548435171,0.263710618436406,0.330745341614907,0.418903150525088,0.749648492139994,0.281009110021023,0.320854628986469,0.131469979296066,0.0895445134575569,0.0263975155279503,0.743271221532091,0.152173913043478,0.0522774327122153,0.0031055900621118,25.6509009009009,-0.275838460264691,-0.0107535583771642,-0.534491679339048,-0.138326003969733
"63754",1,1,0,1,0,0,0,0,0,0,0,27,23,7,6,0,0,6,6,0,2,2,0,4,4,0,0,0,1,0,0,0,4,9,1,2,21,4,2.57142857142857,1.42857142857143,3.69499327832661,5.14285714285714,5.14285714285714,0,7.71428571428571,2.57142857142857,0.260869565217391,0.37037037037037,0.260869565217391,0.631239935587762,0.315789473684211,0.295677968557068,0.148148148148148,0.148148148148148,0,0.703703703703704,0.222222222222222,0,0,21,2.20265845265845,0.104888497745641,0.0815799426910538,1.51073967946396
"63755",124,0,124,9,32,15,10,22,42,24,19,617,558,147.666666666667,83,16,2,128,229,27,77,77,2,53,138,2,1,6,6,3,39,11,128,163,8,6,443,51,4.69300225733634,1.21218961625282,4.66758276558879,8.41083521444695,3.23024830699774,1.64559819413093,7.80135440180587,4.69300225733634,0.229390681003584,0.294975688816856,0.410394265232975,0.705369954049831,0.256345177664975,0.300566358179998,0.223662884927066,0.0826580226904376,0.0437601296596434,0.641815235008104,0.13452188006483,0.0259319286871961,0.00324149108589951,28.679435483871,0.0810847667506804,0.00282727903749297,0.0463883190225698,0.0375918306503807
"63756",70,35,35,20,20,18,6,14,14,7,2,1096,979,262,176,45,5,243,349,17,114,103,0,94,151,11,8,12,26,4,11,1,299,289,5,14,786,94,3.5381679389313,1.28625954198473,3.89074027941712,5.18702290076336,3.22900763358779,0.583969465648855,8.34732824427481,3.91603053435115,0.248212461695608,0.311131386861314,0.356486210418795,0.667617597280109,0.275946275946276,0.291292596259601,0.137773722627737,0.0857664233576642,0.0155109489051095,0.757299270072993,0.160583941605839,0.0410583941605839,0.00456204379562044,25.6071428571429,0.858056489735878,0.0335084821654179,0.975469147482164,0.445013297209017
"63758",46,0,46,4,4,3,3,1,8,8,6,266,206,50,40,20,1,64,95,3,41,36,0,55,21,1,2,1,6,2,24,15,63,53,2,3,150,55,6.48,2.38,6.36356470689804,3.78,9.9,0.54,11.52,7.38,0.310679611650485,0.454887218045113,0.461165048543689,0.916052266588802,0.331521739130435,0.399490588999473,0.0789473684210526,0.206766917293233,0.0112781954887218,0.695488721804511,0.150375939849624,0.075187969924812,0.0037593984962406,29.0380434782609,-2.60591297591298,-0.0897413414875515,-0.498563008264175,-0.937148511774765
"63760",71,0,71,6,13,6,8,5,14,16,9,346,292,75.6666666666667,59,10,0,80,123,11,53,51,2,48,59,1,2,4,8,3,38,11,67,83,4,5,227,46,6.06607929515418,1.66519823788546,5.27774972892447,7.01762114537445,5.70925110132158,1.30837004405286,9.51541850220264,6.30396475770925,0.273972602739726,0.372832369942197,0.421232876712329,0.794065246654525,0.308035714285714,0.345976298032272,0.170520231213873,0.132947976878613,0.0317919075144509,0.65028901734104,0.170520231213873,0.0289017341040462,0,28.9612676056338,-1.52987773362223,-0.0528249576107857,-0.444120939912902,-0.64179326577009
"63761",84,56,28,23,4,23,2,2,6,6,3,1627,1413,369,276,78,5,388,563,29,205,175,2,184,143,9,16,10,42,5,18,9,414,471,30,26,1107,182,4.26829268292683,1.54471544715447,4.84985196977067,3.48780487804878,4.48780487804878,0.707317073170732,9.46341463414634,5,0.274593064401982,0.353411186232329,0.398443029016277,0.751854215248607,0.285600636435959,0.326635744124435,0.0878918254456054,0.111862323294407,0.0178242163491088,0.778119237861094,0.169637369391518,0.0479409956976029,0.00307314074984634,25.2410714285714,-0.225912975912976,-0.008950213407235,-0.366958749696635,-0.112771588720539
"63763",1,1,0,0,0,0,0,0,0,0,0,27,27,6,7,1,0,9,13,1,3,3,0,0,6,0,0,1,0,0,0,0,6,6,0,0,18,0,4.5,1.5,3.29023137356471,9,0,1.5,13.5,4.5,0.333333333333333,0.333333333333333,0.481481481481481,0.814814814814815,0.4,0.341999847716993,0.222222222222222,0,0.037037037037037,0.740740740740741,0.259259259259259,0.037037037037037,0,23.25,0.274087024087024,0.011788689208044,0.00785912613869602,0.145539372938815
"63764",3,3,0,1,0,2,0,0,0,0,0,55,46,10.6666666666667,12,2,1,17,27,2,11,11,0,8,8,0,1,0,1,0,0,0,12,9,3,1,32,8,9.28125,2.34375,6.31106470689804,6.75,6.75,1.6875,14.34375,9.28125,0.369565217391304,0.454545454545455,0.58695652173913,1.04150197628458,0.405405405405405,0.432452825135385,0.145454545454545,0.145454545454545,0.0363636363636364,0.672727272727273,0.218181818181818,0.0363636363636364,0.0181818181818182,27.4166666666667,-4.50716297591298,-0.16439500216096,-0.194838521079656,-1.77125928254233
"63765",2,2,0,1,0,1,0,0,0,0,0,54,51,12.6666666666667,13,1,1,15,18,0,5,5,0,2,6,0,1,0,0,0,0,0,13,16,0,0,38,2,3.55263157894737,1.34210526315789,2.64988049637172,4.26315789473684,1.42105263157895,0,10.6578947368421,3.55263157894737,0.294117647058824,0.314814814814815,0.352941176470588,0.667755991285403,0.326086956521739,0.28569849549573,0.111111111111111,0.037037037037037,0,0.851851851851852,0.240740740740741,0.0185185185185185,0.0185185185185185,22.375,1.22145544513966,0.0545901874922751,0.0768306342483872,0.71139476155914
"63770",95,0,95,7,20,6,9,11,25,16,19,423,362,94.6666666666667,80,12,2,99,130,5,60,60,4,53,60,0,6,3,10,2,41,10,112,95,3,2,284,49,5.70422535211268,1.56338028169014,4.09539569281353,5.70422535211268,5.0387323943662,0.475352112676056,9.41197183098592,5.70422535211268,0.273480662983425,0.354609929078014,0.359116022099448,0.713725951177462,0.31023102310231,0.315450915340627,0.141843971631206,0.115839243498818,0.0118203309692671,0.716312056737589,0.189125295508274,0.0283687943262411,0.00472813238770686,28.978947368421,-0.930138328025651,-0.0320970363830138,-0.337613271584293,-0.399070060974342
"63771",27,22,5,8,1,10,1,0,0,1,1,545,436,113.666666666667,84,27,1,120,173,8,84,76,0,99,87,0,4,3,17,6,4,1,106,126,14,4,341,99,6.01759530791789,1.9266862170088,5.12063215557839,6.88856304985337,7.83870967741935,0.633431085043988,9.50146627565982,6.65102639296188,0.275229357798165,0.412844036697248,0.396788990825688,0.809633027522936,0.32463768115942,0.358884744803294,0.159633027522936,0.181651376146789,0.0146788990825688,0.63302752293578,0.154128440366972,0.0495412844036697,0.0018348623853211,26.0185185185185,-1.87693936887485,-0.0721385949603147,-0.911083736350641,-0.835856638853799
"63774",7,6,1,0,0,3,0,0,0,0,0,128,105,28.3333333333333,19,8,0,30,47,3,24,23,0,17,19,0,4,2,1,2,2,0,24,34,1,4,85,17,7.30588235294118,1.65882352941176,4.9588588245451,6.03529411764706,5.4,0.952941176470588,9.52941176470588,7.6235294117647,0.285714285714286,0.3828125,0.447619047619048,0.830431547619048,0.310344827586207,0.353356320291924,0.1484375,0.1328125,0.0234375,0.6796875,0.1484375,0.0625,0,26.5,-2.84944238767768,-0.107526127836894,-0.338508180227258,-1.32229757901273
"63775",10,0,10,3,3,0,1,2,3,1,0,60,52,15,8,1,0,9,10,0,1,0,0,7,7,0,1,0,2,0,4,2,20,16,0,0,45,7,0,1.06666666666667,3.59023137356471,4.2,4.2,0,5.4,0.6,0.173076923076923,0.266666666666667,0.192307692307692,0.458974358974359,0.195652173913043,0.216855637361089,0.116666666666667,0.116666666666667,0,0.766666666666667,0.133333333333333,0.0166666666666667,0,27.825,4.17408702408702,0.150012112276263,0.250020187127105,2.08350155939255
"63776",10,0,10,0,0,0,0,0,1,1,1,53,45,10,9,3,1,15,26,2,11,10,0,7,8,0,0,0,1,1,9,3,9,12,1,0,30,7,9,2.2,6.22356470689804,7.2,6.3,1.8,13.5,9.9,0.333333333333333,0.433962264150943,0.577777777777778,1.01174004192872,0.371428571428571,0.423007440608265,0.150943396226415,0.132075471698113,0.0377358490566038,0.660377358490566,0.169811320754717,0.0566037735849057,0.0188679245283019,29.325,-5.12591297591298,-0.174796691420732,-0.194218546023036,-1.83225043417958
"63778",10,7,3,2,0,3,0,0,0,0,0,183,179,42.6666666666667,44,13,0,62,90,5,26,25,0,4,18,0,0,1,3,0,1,1,50,49,2,7,128,4,5.2734375,1.546875,4.08450220689804,3.796875,0.84375,1.0546875,13.078125,5.484375,0.346368715083799,0.360655737704918,0.502793296089385,0.863449033794303,0.365384615384615,0.363274427644698,0.0983606557377049,0.0218579234972678,0.0273224043715847,0.852459016393443,0.240437158469945,0.0710382513661202,0,25.55,-0.710287975912976,-0.0277999207793728,-0.131792217028138,-0.360088024667044
"63779",27,16,11,8,4,5,0,2,3,3,1,453,392,103,74,13,4,106,172,15,61,53,3,54,58,1,2,0,13,4,6,2,91,131,5,8,309,51,4.63106796116505,1.52427184466019,5.37599189136406,5.06796116504854,4.71844660194175,1.31067961165049,9.2621359223301,5.33009708737864,0.270408163265306,0.355408388520971,0.438775510204082,0.794183898725053,0.283489096573209,0.341566997144963,0.1280353200883,0.112582781456954,0.033112582781457,0.710816777041943,0.163355408388521,0.0286975717439294,0.00883002207505519,25.9722222222222,-0.556010063291617,-0.0214078740946505,-0.245001225749889,-0.270420778973387
"63781",9,0,9,2,0,0,0,0,2,2,0,65,61,14.6666666666667,12,5,0,19,30,2,9,9,1,3,9,0,1,1,1,0,7,2,12,21,1,1,44,2,5.52272727272727,1.43181818181818,4.07811016144349,5.52272727272727,1.84090909090909,1.22727272727273,11.6590909090909,5.52272727272727,0.311475409836066,0.323076923076923,0.491803278688525,0.814880201765448,0.333333333333333,0.339927864406717,0.138461538461538,0.0307692307692308,0.0307692307692308,0.784615384615385,0.184615384615385,0.0769230769230769,0,28.3055555555556,-0.748640248640248,-0.026448526939204,-0.0431013031601844,-0.331548485847572
"63782",11,11,0,2,0,7,0,0,0,0,0,278,237,58,58,13,2,82,126,9,49,47,0,31,20,1,6,1,8,2,0,0,64,73,2,4,174,31,7.29310344827586,1.94827586206897,6.05459918965666,3.10344827586207,4.81034482758621,1.39655172413793,12.7241379310345,7.60344827586207,0.345991561181435,0.413669064748201,0.531645569620253,0.945314634368455,0.341121495327103,0.396882791698435,0.0719424460431655,0.111510791366906,0.0323741007194245,0.776978417266187,0.20863309352518,0.0467625899280576,0.00719424460431655,25.4318181818182,-2.82936125177505,-0.111252810614926,-0.716962557296189,-1.28950100233127
