"CID","POS","G","IP","TC","A","PO","E","DP","TP","ZR","SBA","RTO","PB","CER","BIZ-R","BIZ-Rm","BIZ-L","BIZ-Lm","BIZ-E","BIZ-Em","BIZ-U","BIZ-Um","BIZ-Z","BIZ-Zm","BIZ-I","FRM","ARM","outs","TCip","Eip","PBip","SBip","RTOip","FRMip","ARMip","ZRip","dWAR","dWAA"
"71950",7,4,27,8,0,8,0,0,0,0.4,0,0,0,0,6,6,1,1,0,0,0,0,1,1,1,0,-0.1,81,0.296296296296296,0,0,0,0,0,-0.0037037037037037,0.0148148148148148,0.3,0.3
"71952",1,9,10.6666666666667,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,0,32,0.09375,0,0,0,0,-0.028125,0,0,-0.3,-0.3
"71957",2,2,2.33333333333333,3,1,2,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,7,1.28571428571429,0,0,0,0,0,0,0,0,0
"71957",3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
"71957",4,25,204,97,52,42,3,4,0,3.7,0,0,0,0,60,55,8,7,9,3,10,3,13,2,0,0,0,612,0.475490196078431,0.0147058823529412,0,0,0,0,0,0.0181372549019608,3.7,3.7
"71957",6,29,238,103,66,36,1,12,0,-0.6,0,0,0,0,79,73,8,2,10,3,7,2,19,2,3,0,0,714,0.432773109243697,0.00420168067226891,0,0,0,0,0,-0.00252100840336134,-0.6,-0.6
"71957",7,5,37.6666666666667,8,1,7,0,0,0,0.7,0,0,0,0,5,5,1,1,1,1,0,0,3,0,4,0,0.1,113,0.212389380530973,0,0,0,0,0,0.00265486725663717,0.0185840707964602,0.8,0.8
"71957",9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"71958",3,6,24,16,0,16,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,72,0.666666666666667,0,0,0,0,0,0,0,0,0
"71958",7,85,687.333333333333,163,4,157,2,0,0,0.9,0,0,0,0,112,110,41,35,17,9,20,1,18,2,32,0,1.3,2062,0.237148399612027,0.002909796314258,0,0,0,0,0.0018913676042677,0.0013094083414161,2.2,2.2
"71958",8,8,55,22,1,20,1,0,0,0.8,0,0,0,0,12,12,5,5,2,1,1,0,3,2,7,0,-0.1,165,0.4,0.0181818181818182,0,0,0,0,-0.00181818181818182,0.0145454545454545,0.7,0.7
"71958",9,40,324.333333333333,79,2,76,1,0,0,2.3,0,0,0,0,60,58,12,12,8,5,10,1,10,0,17,0,-0.3,973,0.243576567317575,0.00308324768756423,0,0,0,0,-0.000924974306269271,0.00709146968139774,2,2
"71959",7,62,497,122,1,119,2,0,0,7.8,0,0,0,0,92,92,18,18,13,7,6,0,16,2,23,0,-0.2,1491,0.245472837022133,0.00402414486921529,0,0,0,0,-0.000402414486921529,0.0156941649899396,7.6,7.6
"71959",8,167,1349.33333333333,486,21,462,3,0,0,26.3,0,0,0,0,282,281,95,92,63,44,68,34,54,11,107,0,1.1,4048,0.360177865612648,0.00222332015810277,0,0,0,0,0.000815217391304348,0.0194911067193676,27.4,27.4
"71959",9,8,41.3333333333333,9,1,8,0,0,0,0,0,0,0,0,8,8,1,0,0,0,2,0,1,0,5,0,0,124,0.217741935483871,0,0,0,0,0,0,0,0,0
"71960",3,24,98,81,3,76,2,5,0,-1.9,0,0,0,0,18,15,3,1,1,0,0,0,0,0,0,0,0,294,0.826530612244898,0.0204081632653061,0,0,0,0,0,-0.0193877551020408,-1.9,-1.9
"71960",7,38,197,60,2,58,0,0,0,-2.3,0,0,0,0,47,47,12,8,5,1,9,1,9,1,12,0,-0.4,591,0.304568527918782,0,0,0,0,0,-0.00203045685279188,-0.0116751269035533,-2.7,-2.7
"71960",9,50,341.333333333333,73,5,67,1,0,0,0.1,0,0,0,0,58,58,10,7,5,1,10,1,11,0,18,0,0.2,1024,0.2138671875,0.0029296875,0,0,0,0,0.0005859375,0.00029296875,0.3,0.3
"71963",1,6,7.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,23,0,0,0,0,0,-0.0130434782608696,0,0,-0.1,-0.1
"71964",1,36,62.6666666666667,2,1,1,0,0,0,-0.3,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-0.3,0,188,0.0319148936170213,0,0,0.0319148936170213,0,-0.00478723404255319,0,-0.00478723404255319,-0.6,-0.6
"71970",1,5,7,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.1,0,21,0.142857142857143,0,0,0,0,0.0142857142857143,0,0,0.1,0.1
"71972",1,49,155.333333333333,23,16,6,1,1,0,0,9,2,0,0,14,12,3,2,2,2,0,0,0,0,0,-2.77555756156289e-17,0,466,0.148068669527897,0.00643776824034335,0,0.0579399141630901,0.0128755364806867,-1.78683963190744e-19,0,0,-2.77555756156289e-17,-2.77555756156289e-17
"71979",3,2,3,2,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0.666666666666667,0,0,0,0,0,0,0,0,0
"71979",4,22,127,63,36,26,1,5,0,1.2,0,0,0,0,42,40,5,3,8,4,8,3,9,1,5,0,0,381,0.496062992125984,0.0078740157480315,0,0,0,0,0,0.0094488188976378,1.2,1.2
"71979",5,5,34,11,9,0,2,3,0,-0.4,0,0,0,0,5,3,4,4,1,1,0,0,1,1,1,0,0,102,0.323529411764706,0.0588235294117647,0,0,0,0,0,-0.0117647058823529,-0.4,-0.4
"71979",6,1,7,4,4,0,0,0,0,0.1,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,21,0.571428571428571,0,0,0,0,0,0,0.0142857142857143,0.1,0.1
"71979",7,54,239.666666666667,54,0,50,4,0,0,3.7,0,0,0,0,42,41,4,4,4,3,1,0,12,2,10,0,-0.6,719,0.225312934631433,0.0166898470097357,0,0,0,0,-0.00250347705146036,0.0154381084840056,3.1,3.1
"71979",8,43,314.333333333333,132,7,124,1,0,0,2.2,0,0,0,0,75,74,33,30,17,13,17,5,18,2,30,0,-0.4,943,0.419936373276776,0.0031813361611877,0,0,0,0,-0.00127253446447508,0.00699893955461294,1.8,1.8
"71979",9,10,42,14,1,13,0,0,0,0.6,0,0,0,0,10,10,3,3,0,0,0,0,2,0,3,0,0.8,126,0.333333333333333,0,0,0,0,0,0.019047619047619,0.0142857142857143,1.4,1.4
"71983",1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
"71983",3,7,23,17,0,17,0,0,0,-0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,69,0.739130434782609,0,0,0,0,0,0,-0.0217391304347826,-0.5,-0.5
"71983",7,113,761.333333333333,168,4,163,1,1,0,7.8,0,0,0,0,120,119,30,26,18,13,16,4,29,1,34,0,-2.6,2284,0.220665499124343,0.00131348511383538,0,0,0,0,-0.00341506129597198,0.0102451838879159,5.2,5.2
"71983",8,39,256.333333333333,85,1,83,1,0,0,-1.3,0,0,0,0,60,59,17,15,11,3,8,5,9,1,25,0,-1,769,0.331599479843953,0.00390117035110533,0,0,0,0,-0.00390117035110533,-0.00507152145643693,-2.3,-2.3
"71983",9,67,551,118,5,110,3,0,0,3.4,0,0,0,0,87,83,20,19,11,4,14,2,20,2,38,0,0.1,1653,0.214156079854809,0.00544464609800363,0,0,0,0,0.000181488203266788,0.00617059891107078,3.5,3.5
"71986",1,42,58,4,2,1,1,0,0,-0.2,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0.4,0,174,0.0689655172413793,0.0172413793103448,0,0,0,0.00689655172413793,0,-0.00344827586206897,0.2,0.2
"71988",1,105,265,31,18,11,2,1,0,-0.2,13,3,0,0,15,13,3,2,4,3,0,0,1,0,0,0.4,0,795,0.116981132075472,0.00754716981132075,0,0.0490566037735849,0.0113207547169811,0.00150943396226415,0,-0.000754716981132076,0.2,0.2
"71991",1,49,225,30,20,8,2,1,0,1,8,4,0,0,19,18,6,5,4,1,0,0,0,0,0,1.8,0,675,0.133333333333333,0.00888888888888889,0,0.0355555555555556,0.0177777777777778,0.008,0,0.00444444444444444,2.8,2.8
"71991",3,1,9,11,0,11,0,3,0,0,0,0,0,0,3,3,0,0,0,0,2,0,0,0,0,0,0,27,1.22222222222222,0,0,0,0,0,0,0,0,0
"71992",1,8,17.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0
"71993",2,264,2175.66666666667,2123,104,2008,11,10,0,5.6,74,14,9,1025,71,70,25,25,15,15,1,1,0,0,0,10.4,0,6527,0.975792860425923,0.005055921556611,0.00413666309177264,0.0340125631990195,0.00643480925386855,0.00478014401715949,0,0.00257392370154742,16,16
"71994",3,1,2,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0.5,0,0,0,0,0,0,0,0,0
"71994",5,12,103,23,17,5,1,1,0,0.6,0,0,0,0,12,11,5,5,2,0,3,2,2,1,0,0,0,309,0.223300970873786,0.00970873786407767,0,0,0,0,0,0.0058252427184466,0.6,0.6
"71994",7,21,141.333333333333,32,0,32,0,0,0,1.4,0,0,0,0,23,22,9,7,1,1,4,2,3,0,5,0,-0.4,424,0.226415094339623,0,0,0,0,0,-0.00283018867924528,0.00990566037735849,1,1
"71994",8,32,244.666666666667,76,2,74,0,0,0,1.3,0,0,0,0,45,45,19,18,9,5,10,6,9,0,23,0,-0.3,734,0.310626702997275,0,0,0,0,0,-0.00122615803814714,0.0053133514986376,1,1
"71994",9,12,79.3333333333333,10,2,7,1,0,0,-0.1,0,0,0,0,5,5,1,1,3,1,2,0,3,0,3,0,-0.4,238,0.126050420168067,0.0126050420168067,0,0,0,0,-0.00504201680672269,-0.00126050420168067,-0.5,-0.5
"71995",3,39,289,260,18,239,3,19,0,0.4,0,0,0,0,43,42,6,5,1,0,4,0,0,0,0,0,0,867,0.899653979238754,0.0103806228373702,0,0,0,0,0,0.0013840830449827,0.4,0.4
"71995",4,1,9,2,1,1,0,0,0,-1,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,27,0.222222222222222,0,0,0,0,0,0,-0.111111111111111,-1,-1
"71995",5,2,6,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,18,0.166666666666667,0,0,0,0,0,0,0,0,0
"71995",7,15,106.666666666667,25,0,25,0,0,0,0,0,0,0,0,21,19,6,5,1,1,3,0,2,0,3,0,0,320,0.234375,0,0,0,0,0,0,0,0,0
"71995",9,24,183.333333333333,44,3,40,1,0,0,-2.4,0,0,0,0,36,33,6,6,8,1,3,0,12,0,17,0,1.3,550,0.24,0.00545454545454545,0,0,0,0,0.00709090909090909,-0.0130909090909091,-1.1,-1.1
"72002",1,9,21.3333333333333,1,0,1,0,0,0,-0.4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,64,0.046875,0,0,0.140625,0,0.009375,0,-0.01875,-0.2,-0.2
"72003",1,42,42,3,1,2,0,0,0,-0.2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,-0.2,0,126,0.0714285714285714,0,0,0.0476190476190476,0,-0.00476190476190476,0,-0.00476190476190476,-0.4,-0.4
"72009",4,32,183.333333333333,76,56,20,0,4,0,4.5,0,0,0,0,44,43,6,5,10,6,3,3,14,4,4,0,0,550,0.414545454545455,0,0,0,0,0,0,0.0245454545454545,4.5,4.5
"72009",5,19,134.666666666667,30,20,10,0,0,0,1.1,0,0,0,0,23,21,5,4,1,1,1,0,9,2,0,0,-0.2,404,0.222772277227723,0,0,0,0,0,-0.00148514851485149,0.00816831683168317,0.9,0.9
"72009",6,91,707,331,211,105,15,24,0,3.4,0,0,0,0,235,208,30,16,22,10,30,10,49,12,8,0,0,2121,0.468175388967468,0.0212164073550212,0,0,0,0,0,0.00480905233380481,3.4,3.4
"72009",9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
"72011",2,529,4507.66666666667,4452,201,4239,12,14,0,2.9,158,30,37,2006,119,113,31,30,35,30,0,0,1,0,0,3.1,0,13523,0.9876506692302,0.0026621311839089,0.00820823781705243,0.0350513939214671,0.00665532795977224,0.000687717222509798,0,0.00064334836944465,6,6
"72011",3,12,25,22,2,20,0,0,0,0.2,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,75,0.88,0,0,0,0,0,0,0.008,0.2,0.2
"72011",4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"72011",5,2,5,5,4,1,0,0,0,0.3,0,0,0,0,4,4,0,0,1,1,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0.06,0.3,0.3
"72011",9,3,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.1,18,0.166666666666667,0.166666666666667,0,0,0,0,-0.0166666666666667,0,-0.1,-0.1
"72015",3,7,6.33333333333333,6,1,5,0,0,0,0.2,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,19,0.947368421052632,0,0,0,0,0,0,0.0315789473684211,0.2,0.2
"72015",4,36,290.666666666667,136,76,58,2,21,0,-2.77555756156289e-17,0,0,0,0,73,64,16,9,13,5,17,3,14,4,4,0,0,872,0.467889908256881,0.00688073394495413,0,0,0,0,0,-9.54893656500995e-20,-2.77555756156289e-17,-2.77555756156289e-17
"72015",5,2,2,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0.5,0,0,0,0,0,0,0,0,0
"72015",6,5,10,5,3,2,0,1,0,0.3,0,0,0,0,2,2,1,0,0,0,0,0,1,1,0,0,0,30,0.5,0,0,0,0,0,0,0.03,0.3,0.3
"72015",7,2,5,2,0,2,0,0,0,0.2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,15,0.4,0,0,0,0,0,0,0.04,0.2,0.2
"72015",8,21,148,55,0,54,1,0,0,1.7,0,0,0,0,35,34,8,8,11,8,8,3,2,1,10,0,-1.1,444,0.371621621621622,0.00675675675675676,0,0,0,0,-0.00743243243243243,0.0114864864864865,0.6,0.6
"72015",9,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0
"72020",4,6,50,27,13,13,1,0,0,1.4,0,0,0,0,20,19,3,2,1,1,1,0,1,1,2,0,0,150,0.54,0.02,0,0,0,0,0,0.028,1.4,1.4
"72020",5,14,100,28,22,4,2,4,0,0.8,0,0,0,0,10,10,6,6,10,8,0,0,0,0,0,0,0,300,0.28,0.02,0,0,0,0,0,0.008,0.8,0.8
"72020",6,2,9,3,2,1,0,0,0,0.3,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,27,0.333333333333333,0,0,0,0,0,0,0.0333333333333333,0.3,0.3
"72020",8,1,2,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0.5,0,0,0,0,0,0,0,0,0
"72020",9,1,8,4,0,4,0,0,0,0.1,0,0,0,0,4,4,0,0,0,0,0,0,1,0,1,0,-0.1,24,0.5,0,0,0,0,0,-0.0125,0.0125,0,0
"72022",1,11,14.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,44,0,0,0,0,0,-0.00681818181818182,0,0,-0.1,-0.1
"72023",1,9,10.6666666666667,1,1,0,0,0,0,-0.1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-0.2,0,32,0.09375,0,0,0.1875,0,-0.01875,0,-0.009375,-0.3,-0.3
"72025",3,30,128,109,12,96,1,4,0,1.5,0,0,0,0,19,19,5,4,3,2,0,0,2,1,0,0,0,384,0.8515625,0.0078125,0,0,0,0,0,0.01171875,1.5,1.5
"72025",4,97,526.333333333333,211,111,94,6,17,0,4.3,0,0,0,0,126,113,17,12,13,7,23,6,28,7,11,0,0,1579,0.400886637112096,0.0113996200126662,0,0,0,0,0,0.00816972767574414,4.3,4.3
"72025",5,28,145,38,17,18,3,0,0,-1.2,0,0,0,0,29,26,6,4,5,2,2,0,1,0,0,0,0,435,0.262068965517241,0.0206896551724138,0,0,0,0,0,-0.00827586206896552,-1.2,-1.2
"72025",6,46,239.666666666667,117,65,47,5,12,0,0.6,0,0,0,0,75,66,4,2,8,4,10,2,17,3,5,0,0,719,0.488178025034771,0.0208623087621697,0,0,0,0,0,0.00250347705146036,0.6,0.6
"72025",7,13,61,10,0,9,1,0,0,-0.5,0,0,0,0,8,7,1,1,1,0,3,1,2,0,3,0,-0.1,183,0.163934426229508,0.0163934426229508,0,0,0,0,-0.00163934426229508,-0.00819672131147541,-0.6,-0.6
"72025",8,1,11,5,0,5,0,0,0,0.1,0,0,0,0,3,3,1,1,1,1,1,0,0,0,0,0,-0.1,33,0.454545454545455,0,0,0,0,0,-0.00909090909090909,0.00909090909090909,0,0
"72025",9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"72026",5,3,3,2,2,0,0,1,0,0.1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,9,0.666666666666667,0,0,0,0,0,0,0.0333333333333333,0.1,0.1
"72026",7,48,307,69,1,65,3,0,0,3.8,0,0,0,0,48,48,12,12,1,1,9,3,15,1,11,0,-0.5,921,0.224755700325733,0.00977198697068404,0,0,0,0,-0.00162866449511401,0.0123778501628665,3.3,3.3
"72026",8,33,258,98,7,91,0,0,0,3.4,0,0,0,0,67,66,16,14,7,4,13,7,8,0,24,0,1.7,774,0.37984496124031,0,0,0,0,0,0.00658914728682171,0.0131782945736434,5.1,5.1
"72026",9,35,177,36,2,34,0,0,0,2.2,0,0,0,0,26,25,5,4,3,2,6,2,9,1,4,0,-0.4,531,0.203389830508475,0,0,0,0,0,-0.00225988700564972,0.0124293785310734,1.8,1.8
"72036",1,6,8,1,0,1,0,0,0,-0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.125,0,0,0.125,0,0,0,-0.0125,-0.1,-0.1
"72038",1,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.25,0,0,0,0,0,0,0,0,0
"72038",5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"72038",7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"72038",9,1,8,1,0,1,0,0,0,0.1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,24,0.125,0,0,0,0,0,0,0.0125,0.1,0.1
"72046",2,1014,8618,8503,410,8062,31,28,0,20.4,231,64,74,3933,263,254,91,89,74,66,1,1,0,0,0,-23.1,0,25854,0.986655836621026,0.00359712230215827,0.00858667904386168,0.0268043629612439,0.0074263170109074,-0.00268043629612439,0,0.00236713854722673,-2.7,-2.7
"72046",3,22,40,40,6,34,0,1,0,0.1,0,0,0,0,15,14,1,1,0,0,1,1,1,0,0,0,0,120,1,0,0,0,0,0,0,0.0025,0.1,0.1
"72046",5,2,13.6666666666667,3,2,1,0,0,0,-0.1,0,0,0,0,3,2,0,0,0,0,2,1,0,0,0,0,0,41,0.219512195121951,0,0,0,0,0,0,-0.00731707317073171,-0.1,-0.1
"72046",7,10,17,3,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,4,0,0.2,51,0.176470588235294,0.0588235294117647,0,0,0,0,0.0117647058823529,0,0.2,0.2
"72046",9,6,23,4,0,4,0,0,0,0.2,0,0,0,0,3,3,1,1,0,0,0,0,1,0,2,0,0.1,69,0.173913043478261,0,0,0,0,0,0.00434782608695652,0.00869565217391304,0.3,0.3
"72049",3,10,25,29,0,29,0,3,0,0.2,0,0,0,0,4,4,0,0,1,1,0,0,2,0,0,0,0,75,1.16,0,0,0,0,0,0,0.008,0.2,0.2
"72049",4,110,781.333333333333,359,207,148,4,31,0,5.3,0,0,0,0,209,196,44,32,28,17,31,4,44,7,19,0,0,2344,0.459470989761092,0.00511945392491468,0,0,0,0,0,0.00678327645051194,5.3,5.3
"72049",5,363,2899,740,494,210,36,33,0,8.9,0,0,0,0,525,488,117,101,58,41,40,22,44,13,12,0,0,8697,0.255260434632632,0.0124180751983443,0,0,0,0,0,0.00307002414625733,8.9,8.9
"72049",6,44,256.333333333333,101,58,38,5,6,0,-0.3,0,0,0,0,71,60,9,6,9,4,14,6,11,1,5,0,0,769,0.394018205461639,0.0195058517555267,0,0,0,0,0,-0.0011703511053316,-0.3,-0.3
"72049",7,3,10.6666666666667,2,0,2,0,0,0,0.3,0,0,0,0,0,0,1,1,1,1,0,0,1,0,2,0,-0.2,32,0.1875,0,0,0,0,0,-0.01875,0.028125,0.1,0.1
"72049",9,4,18,3,0,3,0,0,0,0.2,0,0,0,0,2,2,1,1,0,0,0,0,0,0,1,0,-0.1,54,0.166666666666667,0,0,0,0,0,-0.00555555555555556,0.0111111111111111,0.1,0.1
"72051",3,936,7696.33333333333,6782,451,6291,40,434,0,26.7,0,0,0,0,1344,1297,176,147,122,75,61,19,55,5,16,0,0,23089,0.881198839274113,0.00519728009008619,0,0,0,0,0,0.00346918446013253,26.7,26.7
"72051",4,1309,10537.3333333333,4988,2924,1976,88,625,0,-14.2,0,0,0,0,2889,2616,483,302,434,211,513,109,593,76,225,0,0,31612,0.473364545109452,0.00835125901556371,0,0,0,0,0,-0.00134758952296596,-14.2,-14.2
"72051",5,136,915,246,157,79,10,11,0,1.4,0,0,0,0,177,165,41,38,22,16,13,5,17,4,4,0,0,2745,0.268852459016393,0.0109289617486339,0,0,0,0,0,0.00153005464480874,1.4,1.4
"72051",6,42,208,93,56,34,3,7,0,-0.9,0,0,0,0,74,64,5,3,9,3,14,3,9,0,3,0,0,624,0.447115384615385,0.0144230769230769,0,0,0,0,0,-0.00432692307692308,-0.9,-0.9
"72051",7,38,230.333333333333,40,2,37,1,0,0,-1.6,0,0,0,0,34,31,6,6,4,0,7,0,9,0,17,0,0.1,691,0.173661360347323,0.00434153400868307,0,0,0,0,0.000434153400868307,-0.00694645441389291,-1.5,-1.5
"72051",9,22,134.666666666667,19,1,18,0,0,0,0.4,0,0,0,0,13,12,4,2,6,4,2,0,7,0,12,0,-1.1,404,0.141089108910891,0,0,0,0,0,-0.00816831683168317,0.00297029702970297,-0.7,-0.7
"72052",3,4,16.6666666666667,14,0,14,0,2,0,0.1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,50,0.84,0,0,0,0,0,0,0.006,0.1,0.1
"72052",5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"72052",7,486,3674.66666666667,873,18,843,12,1,0,27.3,0,0,0,0,650,641,142,127,93,39,100,24,141,12,166,0,1,11024,0.237572568940493,0.0032656023222061,0,0,0,0,0.000272133526850508,0.00742924528301887,28.3,28.3
"72052",8,786,5873,2055,90,1944,21,1,0,-12.8,0,0,0,0,1320,1299,435,379,248,153,247,83,238,30,518,0,0.2,17619,0.349906351098246,0.00357568533969011,0,0,0,0,3.40541460922867e-05,-0.00217946534990635,-12.6,-12.6
"72052",9,1507,12689.6666666667,2938,134,2756,48,3,0,88,0,0,0,0,2134,2095,484,424,250,117,330,82,479,38,639,0,13.9,38069,0.23152696419659,0.00378260526937929,0,0,0,0,0.00109537944259108,0.00693477632719536,101.9,101.9
"72069",1,30,31.6666666666667,4,1,3,0,1,0,-0.6,2,0,0,0,0,0,1,0,1,1,0,0,1,0,0,-0.2,0,95,0.126315789473684,0,0,0.0631578947368421,0,-0.00631578947368421,0,-0.0189473684210526,-0.8,-0.8
"72070",1,17,19,2,1,1,0,0,0,-0.3,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,57,0.105263157894737,0,0,0.0526315789473684,0,0,0,-0.0157894736842105,-0.3,-0.3
"72081",2,202,1492.33333333333,1527,56,1464,7,5,0,1.7,41,12,10,647,36,32,7,7,11,9,0,0,0,0,0,-1.1,0,4477,1.02322984141166,0.00469064105427742,0.00670091579182488,0.027473754746482,0.00804109895018986,-0.000737100737100737,0,0.00113915568461023,0.6,0.6
"72081",3,13,112.666666666667,105,4,101,0,3,0,0.1,0,0,0,0,22,21,3,3,3,2,1,0,1,0,0,0,0,338,0.931952662721893,0,0,0,0,0,0,0.000887573964497041,0.1,0.1
"72083",3,43,328.333333333333,284,24,260,0,28,0,2.9,0,0,0,0,71,70,5,5,4,2,0,0,2,0,0,0,0,985,0.86497461928934,0,0,0,0,0,0,0.00883248730964467,2.9,2.9
"72083",4,1,2,1,1,0,0,0,0,0.1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0.5,0,0,0,0,0,0,0.05,0.1,0.1
"72083",5,33,239.333333333333,65,45,19,1,5,0,1.6,0,0,0,0,48,46,7,7,12,9,3,1,3,1,0,0,0,718,0.271587743732591,0.00417827298050139,0,0,0,0,0,0.00668523676880223,1.6,1.6
"72083",7,2,4,0,0,0,0,0,0,-0.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,-0.175,-0.7,-0.7
"72083",8,2,6,2,0,2,0,0,0,0.2,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,18,0.333333333333333,0,0,0,0,0,0,0.0333333333333333,0.2,0.2
"72083",9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"72087",1,7,6,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-0.1,0,18,0.166666666666667,0,0,0,0,-0.0166666666666667,0,0,-0.1,-0.1
"72088",4,5,12,3,1,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,36,0.25,0,0,0,0,0,0,0,0,0
"72088",5,16,14.6666666666667,8,6,2,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,44,0.545454545454546,0,0,0,0,0,0,0,0,0
"72088",6,18,156,75,46,29,0,10,0,1.7,0,0,0,0,44,43,2,2,8,2,7,2,15,2,7,0,0,468,0.480769230769231,0,0,0,0,0,0,0.0108974358974359,1.7,1.7
"72091",1,11,23,3,2,0,1,0,0,-0.5,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,69,0.130434782608696,0.0434782608695652,0,0,0,0,0,-0.0217391304347826,-0.5,-0.5
"72093",1,73,124.333333333333,16,8,8,0,0,0,0.9,4,2,0,0,9,9,3,1,0,0,0,0,0,0,0,-1,0,373,0.128686327077748,0,0,0.032171581769437,0.0160857908847185,-0.00804289544235925,0,0.00723860589812332,-0.1,-0.1
"72107",2,292,2618,2596,121,2464,11,6,0,2.3,72,13,14,1195,63,61,28,27,22,15,0,0,1,0,0,-6.8,0,7854,0.991596638655462,0.00420168067226891,0.0053475935828877,0.027501909854851,0.00496562261268144,-0.0025974025974026,0,0.000878533231474408,-4.5,-4.5
