"CID","PA","AB","H","X1B","X2B","X3B","HR","RBI","R","BB","IBB","HP","SH","SF","SO","GIDP","EBH","TB","SB","CS","UBR","UBB","avg","obp","slg","ops","babip","woba","wRAA","wSB","BSR","oWAA","oWAA.500","Krate","BBrate","HRrate","XBH","XBHrate","X3Brate","SBrate","CSrate","UBRrate","SBO","SBA","SBArate"
"70794",2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0.5,0.5,1,0.5,0.447076251130265,0.207341166316984,-0.00245666720837492,-0.00245666720837492,0.017825696977988,4.45642424449699,0,0,0,0,0,0,0,0,0,1,0,0
"70795",75,68,17,11,4,0,2,5,14,5,0,0,0,2,23,1,6,27,1,0,1.1,5,0.25,0.293333333333333,0.397058823529412,0.690392156862745,0.333333333333333,0.296628432434435,-2.02099987079329,0.518359518352,1.618359518352,-0.0350311758329948,-0.233541172219965,0.306666666666667,0.0666666666666667,0.0266666666666667,4,0.266666666666667,0,1,0,0.0146666666666667,16,1,0.0625
"70796",1756,1545,393,233,60,2,98,281,258,178,15,23,1,10,418,30,160,751,2,0,-1.8,163,0.254368932038835,0.329726651480638,0.486084142394822,0.81581079387546,0.283926852743022,0.350084084186412,34.1769961376555,0.085988827062905,-1.71401117293709,2.82439782169805,0.804213502761403,0.238041002277904,0.0928246013667426,0.0558086560364465,62,0.210169491525424,0.032258064516129,1,0,-0.0010250569476082,419,2,0.00477326968973747
"70807",8,6,2,0,2,0,0,4,2,2,0,0,0,0,1,0,2,4,0,0,0.2,2,0.333333333333333,0.5,0.666666666666667,1.16666666666667,0.4,0.488763751130265,1.11890593359447,-0.00491333441674985,0.19508666558325,0.114322137624694,7.14513360154337,0.125,0.25,0,2,1,0,0,0,0.025,2,0,0
"70808",1047,983,270,204,62,2,2,90,107,46,4,10,1,8,98,21,66,342,2,0,-0.5,42,0.274669379450661,0.307545367717287,0.347914547304171,0.655459915021458,0.300785634118967,0.291201949291219,-33.1458022142522,0.486425582028018,-0.0135744179719822,-2.88498643087523,-1.37773946078091,0.0936007640878701,0.0401146131805158,0.00191021967526266,64,0.238805970149254,0.03125,1,0,-0.000477554918815664,256,2,0.0078125
"70809",128,108,26,17,4,3,2,13,17,17,0,3,0,0,33,2,9,42,0,1,0.2,17,0.240740740740741,0.359375,0.388888888888889,0.748263888888889,0.328767123287671,0.336607753803401,0.993660222257689,-0.959285497544933,-0.759285497544933,0.0203914539177229,0.079654116866105,0.2578125,0.1328125,0.015625,7,0.291666666666667,0.428571428571429,0,0.0078125,0.0015625,37,1,0.027027027027027
"70821",359,308,63,43,12,2,6,31,39,43,0,6,0,2,84,7,20,97,0,2,1,43,0.204545454545455,0.311977715877437,0.314935064935065,0.626912780812502,0.259090909090909,0.287730953765271,-12.4470198090207,-1.96279100484061,-0.962791004840615,-1.16670233785389,-1.62493361818091,0.233983286908078,0.119777158774373,0.0167130919220056,14,0.245614035087719,0.142857142857143,0,0.00557103064066852,0.00278551532033426,92,2,0.0217391304347826
"70835",73,67,41,30,2,0,9,50,29,4,0,2,0,0,10,2,11,70,0,0,1.1,4,0.611940298507463,0.643835616438356,1.04477611940298,1.68861173584134,0.666666666666667,0.699928641494166,23.5931931456562,-0.0884400195014973,1.0115599804985,2.14070305637195,14.6623497011778,0.136986301369863,0.0547945205479452,0.123287671232877,2,0.0625,0,0,0,0.0150684931506849,36,0,0
"70836",719,653,186,102,36,0,48,153,124,56,5,3,0,7,194,8,84,366,5,1,2.3,51,0.284839203675345,0.333796940194715,0.560490045941807,0.894286986136522,0.330143540669856,0.374742307746428,29.3862474325179,1.53670207308845,3.83670207308845,2.89051750219522,2.01009562044174,0.269819193324061,0.0709318497913769,0.066759388038943,36,0.260869565217391,0,0.833333333333333,0.00139082058414465,0.00319888734353268,156,6,0.0384615384615385
"70851",115,103,24,13,6,0,5,16,11,11,1,1,0,0,19,1,11,45,1,0,-0.3,10,0.233009708737864,0.304347826086957,0.436893203883495,0.741241029970452,0.240506329113924,0.321499175756543,-0.615726273478356,0.498706180685001,0.198706180685001,-0.0362822655701553,-0.157748980739805,0.165217391304348,0.0869565217391304,0.0434782608695652,6,0.315789473684211,0,1,0,-0.00260869565217391,24,1,0.0416666666666667
"70852",439,394,95,72,18,4,1,37,44,38,0,2,4,5,64,7,23,124,5,2,-0.1,38,0.241116751269036,0.30751708428246,0.314720812182741,0.622237896465201,0.281437125748503,0.281352167418216,-17.6519094966156,0.776406619421883,0.676406619421883,-1.4769305225839,-1.68215321478804,0.145785876993166,0.0865603644646925,0.00227790432801822,22,0.234042553191489,0.181818181818182,0.714285714285714,0.00455580865603645,-0.000227790432801822,112,7,0.0625
"70855",154,131,38,32,5,1,0,8,20,20,0,2,0,1,28,2,6,45,0,1,0.8,20,0.290076335877863,0.38961038961039,0.343511450381679,0.733121839992069,0.365384615384615,0.338737987893713,1.48031234177805,-1.00104884008731,-0.201048840087307,0.111300579767388,0.361365518725285,0.181818181818182,0.12987012987013,0,6,0.157894736842105,0.166666666666667,0,0.00649350649350649,0.00519480519480519,54,1,0.0185185185185185
"70861",15,15,3,1,0,0,2,2,3,0,0,0,0,0,2,1,2,9,0,0,-0.1,0,0.2,0.2,0.6,0.8,0.0909090909090909,0.317965659308835,-0.126328561934447,-0.00245666720837492,-0.102456667208375,-0.0199051474634868,-0.663504915449561,0.133333333333333,0,0.133333333333333,0,0,0,0,0,-0.00666666666666667,1,0,0
"70862",195,177,50,43,7,0,0,16,13,15,0,3,0,0,39,2,7,57,1,1,-0.9,15,0.282485875706215,0.348717948717949,0.322033898305085,0.670751847023033,0.36231884057971,0.30818010335239,-3.29893650804838,-0.460579316859932,-1.36057931685993,-0.405394832309524,-1.03947392899878,0.2,0.0769230769230769,0,7,0.14,0,0.5,0.00512820512820513,-0.00461538461538461,61,2,0.0327868852459016
"70863",17,15,2,2,0,0,0,1,0,2,0,0,0,0,5,0,0,2,0,0,-0.9,2,0.133333333333333,0.235294117647059,0.133333333333333,0.368627450980392,0.2,0.189418235826007,-2.0404327258162,-0.0098266688334997,-0.9098266688335,-0.256683303052661,-7.54950891331356,0.294117647058824,0.117647058823529,0,0,0,0,0,0,-0.0529411764705882,4,0,0
"70870",2766,2432,563,412,93,16,42,248,361,288,1,29,21,17,456,25,151,814,18,5,9.9,287,0.231496710526316,0.317787418655098,0.334703947368421,0.652491366023519,0.267042542286007,0.295431238526899,-77.4094319345135,3.90759370447574,13.8075937044757,-5.53359136715691,-1.0002876657912,0.164859002169197,0.103759942154736,0.0151843817787419,109,0.209213051823417,0.146788990825688,0.782608695652174,0.00180766449746927,0.00357917570498915,728,23,0.0315934065934066
"70883",136,126,30,26,1,2,1,9,10,8,0,1,0,1,24,1,4,38,2,0,-1,8,0.238095238095238,0.286764705882353,0.301587301587302,0.588352007469654,0.284313725490196,0.26467618587931,-7.43746962010677,1.02934903507888,0.0293490350788761,-0.644533448355702,-2.36960826601361,0.176470588235294,0.0588235294117647,0.00735294117647059,3,0.103448275862069,0.666666666666667,1,0,-0.00735294117647059,35,2,0.0571428571428571
"70886",1179,1035,212,128,29,0,55,139,134,122,6,14,1,8,344,18,84,406,11,0,2.6,116,0.204830917874396,0.290076335877863,0.392270531400966,0.682346867278829,0.243788819875776,0.298745446548595,-29.6031514920196,5.50050799078526,8.10050799078526,-1.87080823071695,-0.793387714468597,0.291772688719254,0.0983884648006785,0.0466497031382528,29,0.184713375796178,0,1,0,0.00220525869380831,258,11,0.0426356589147287
"70889",20,18,3,3,0,0,0,2,3,2,0,0,0,0,7,0,0,3,0,0,0.2,2,0.166666666666667,0.25,0.166666666666667,0.416666666666667,0.272727272727273,0.205713125565132,-2.11756797721307,-0.0122833360418746,0.187716663958125,-0.167904086801701,-4.19760217004252,0.35,0.1,0,0,0,0,0,0,0.01,5,0,0
"70890",97,86,21,12,8,1,0,6,8,11,0,0,1,0,3,1,9,31,2,0,1.7,11,0.244186046511628,0.329896907216495,0.36046511627907,0.690362023495565,0.253012048192771,0.309975567756051,-1.4898054816102,1.05882904157938,2.75882904157938,0.110409667575421,0.569121997811447,0.0309278350515464,0.11340206185567,0,9,0.428571428571429,0.111111111111111,1,0,0.0175257731958763,23,2,0.0869565217391304
"70895",13,12,1,1,0,0,0,0,2,1,0,0,0,0,2,1,0,1,0,0,0.3,1,0.0833333333333333,0.153846153846154,0.0833333333333333,0.237179487179487,0.1,0.123850384963158,-2.30036024262046,-0.00491333441674985,0.29508666558325,-0.174466098205325,-6.71023454635866,0.153846153846154,0.0769230769230769,0,0,0,0,0,0,0.0230769230769231,2,0,0
"70896",71,66,16,13,1,0,2,8,8,4,0,1,0,0,15,4,3,23,0,0,0.5,4,0.242424242424242,0.295774647887324,0.348484848484849,0.644259496372172,0.285714285714286,0.286573660990452,-2.53300409749537,-0.0442200097507486,0.455779990249251,-0.180726056154753,-1.27271870531516,0.211267605633803,0.0563380281690141,0.028169014084507,1,0.0714285714285714,0,0,0,0.00704225352112676,18,0,0
"70897",382,350,91,62,8,1,20,56,49,25,1,3,0,4,88,10,29,161,0,0,0.6,24,0.26,0.308900523560209,0.46,0.768900523560209,0.288617886178862,0.328265798150268,0.198857902740611,-0.218643381545368,0.381356618454632,0.0504807746903885,0.0660743124219745,0.230366492146597,0.06282722513089,0.0523560209424084,9,0.126760563380282,0.111111111111111,0,0,0.00157068062827225,89,0,0
"70906",306,290,72,47,21,0,4,39,28,12,2,3,1,1,63,4,25,105,3,1,2,10,0.248275862068966,0.277777777777778,0.362068965517241,0.639846743295019,0.303571428571429,0.280233610058707,-12.6012271951301,0.657209737720441,2.65720973772044,-0.865165704144567,-1.41366945121661,0.205882352941176,0.0326797385620915,0.0130718954248366,21,0.308823529411765,0,0.75,0.00326797385620915,0.0065359477124183,60,4,0.0666666666666667
"70908",94,78,20,16,2,0,2,12,8,13,0,1,0,2,19,1,4,28,1,1,0.3,13,0.256410256410256,0.361702127659574,0.358974358974359,0.720676486633933,0.305084745762712,0.326717685741585,-0.0774075747073308,-0.384422633400309,-0.0844226334003094,-0.0140798169903636,-0.0748926435657639,0.202127659574468,0.138297872340426,0.0212765957446809,2,0.111111111111111,0,0.5,0.0106382978723404,0.00319148936170213,30,2,0.0666666666666667
"70920",176,165,38,28,7,0,3,11,17,5,0,4,0,2,47,2,10,54,0,0,0.2,5,0.23030303030303,0.267045454545455,0.327272727272727,0.594318181818182,0.299145299145299,0.261826469775689,-10.0604012636814,-0.0908966867098722,0.109103313290128,-0.865799133527006,-2.45965662933808,0.267045454545455,0.0284090909090909,0.0170454545454545,7,0.2,0,0,0,0.00113636363636364,37,0,0
"70921",10,8,1,1,0,0,0,1,1,2,0,0,0,0,1,1,0,1,0,0,0,2,0.125,0.3,0.125,0.425,0.142857142857143,0.232595750678159,-0.825391803563884,-0.00737000162512477,-0.00737000162512477,-0.0724533073938037,-3.62266536969018,0.1,0.2,0,0,0,0,0,0,0,3,0,0
"70922",291,280,85,71,10,1,3,31,37,8,0,2,0,1,42,7,14,106,1,0,1.6,8,0.303571428571429,0.326460481099656,0.378571428571429,0.705031909671085,0.347457627118644,0.310843741543047,-4.25007823622586,0.35867614980763,1.95867614980763,-0.199360319716372,-0.342543504667305,0.144329896907216,0.0274914089347079,0.0103092783505155,11,0.134146341463415,0.0909090909090909,1,0,0.00549828178694158,81,1,0.0123456790123457
"70932",180,155,51,48,2,0,1,21,34,22,0,3,0,0,21,1,3,56,0,0,0.0999999999999999,22,0.329032258064516,0.422222222222222,0.361290322580645,0.783512544802867,0.37593984962406,0.362883910351254,5.50361866011406,-0.179336706211369,-0.0793367062113696,0.471932268444486,1.31092296790135,0.116666666666667,0.122222222222222,0.00555555555555556,2,0.04,0,0,0,0.000555555555555555,73,0,0
"70933",367,315,70,47,13,0,10,44,38,44,1,5,0,3,55,9,23,113,0,0,-1,43,0.222222222222222,0.321525885558583,0.358730158730159,0.680256044288742,0.237154150197628,0.306059787379774,-6.88435468341538,-0.233383384795618,-1.23338338479562,-0.706272751624315,-0.962224457253836,0.149863760217984,0.11716621253406,0.0272479564032698,13,0.216666666666667,0,0,0,-0.00272479564032698,95,0,0
"70934",26,26,6,2,2,0,2,2,4,0,0,0,2,0,6,0,4,14,0,0,0,0,0.230769230769231,0.230769230769231,0.538461538461538,0.769230769230769,0.222222222222222,0.313151630631312,-0.327636251566859,-0.00491333441674985,-0.00491333441674985,-0.0289330240974296,-0.556404309565953,0.230769230769231,0,0.0769230769230769,2,0.5,0,0,0,0,2,0,0
"70942",131,120,23,16,1,1,5,18,16,8,0,1,2,2,33,0,7,41,0,1,1,8,0.191666666666667,0.244274809160305,0.341666666666667,0.585941475826972,0.214285714285714,0.253858385721102,-8.39437250165836,-0.929805491044434,0.070194508955566,-0.724233776270689,-2.76425105446828,0.251908396946565,0.0610687022900763,0.0381679389312977,2,0.111111111111111,0.5,0,0.00763358778625954,0.00763358778625954,25,1,0.04
"70944",247,205,43,31,8,3,1,18,28,39,0,0,0,3,54,1,12,60,4,1,1.5,39,0.209756097560976,0.331983805668016,0.292682926829268,0.624666732497285,0.274509803921569,0.292059793023437,-7.63553833544261,1.19030925932269,2.69030925932269,-0.430252924848745,-0.870957337750496,0.218623481781377,0.157894736842105,0.00404858299595142,11,0.261904761904762,0.272727272727273,0.8,0.00404858299595142,0.00607287449392713,70,5,0.0714285714285714
"70952",299,252,62,55,4,1,2,32,49,39,0,3,9,5,59,1,7,74,0,1,1.6,39,0.246031746031746,0.347826086956522,0.293650793650794,0.641476880607315,0.306122448979592,0.300047283003164,-7.16955776384618,-1.10668553004743,0.493314469952572,-0.580857460793975,-0.971333546478219,0.197324414715719,0.130434782608696,0.00668896321070234,5,0.0833333333333333,0.2,0,0.00334448160535117,0.00535117056856187,97,1,0.0103092783505155
"70957",257,226,55,39,13,1,2,22,24,25,1,3,3,3,70,6,16,76,0,0,0.9,24,0.243362831858407,0.319066147859922,0.336283185840708,0.65534933370063,0.337579617834395,0.296177861594588,-7.02582639906222,-0.162140035752745,0.737859964247255,-0.54707596115094,-1.0643501189707,0.272373540856031,0.0933852140077821,0.00778210116731518,14,0.264150943396226,0.0714285714285714,0,0,0.00350194552529183,66,0,0
"70973",110,103,21,14,3,0,4,8,15,6,0,1,1,0,25,2,7,36,0,0,1.1,6,0.203883495145631,0.254545454545455,0.349514563106796,0.604060017652251,0.22972972972973,0.263875680263607,-6.09204940925709,-0.0515900113758734,1.04840998862413,-0.438814982927425,-1.99461355876102,0.227272727272727,0.0545454545454545,0.0363636363636364,3,0.176470588235294,0,0,0,0.01,21,0,0
"70974",61,55,20,15,2,0,3,10,8,6,1,0,2,0,13,0,5,31,0,0,0.9,5,0.363636363636364,0.409836065573771,0.563636363636364,0.973472429210134,0.435897435897436,0.421385060513161,4.96331110525631,-0.0491333441674985,0.850866655832502,0.505854622464072,4.1463493644596,0.213114754098361,0.0819672131147541,0.0491803278688525,2,0.117647058823529,0,0,0,0.0147540983606557,20,0,0
"70975",3283,2969,773,534,116,20,103,398,436,263,7,28,26,23,816,55,239,1238,11,6,10.2,256,0.260357022566521,0.321961620469083,0.416975412596834,0.738937033065917,0.323203087313073,0.322317797651466,-15.2443557485643,-1.08555851091506,9.11444148908494,-0.533324846759653,-0.0812252279560848,0.248553152604325,0.0779774596405726,0.0313737435272617,136,0.202985074626866,0.147058823529412,0.647058823529412,0.00182759671032592,0.00310691440755407,818,17,0.0207823960880196
"70981",9919,9364,2578,1825,420,177,156,1062,1410,392,3,118,15,45,2683,68,753,3820,323,72,38.8,389,0.275309696710807,0.311019255973384,0.407945322511747,0.718964578485132,0.368645357686454,0.312141171373145,-133.694874380398,111.873238250523,150.673238250523,1.47717943937984,0.0744621151013128,0.270490976912995,0.0392176630708741,0.0157273918741809,597,0.246490503715937,0.296482412060302,0.817721518987342,0.00725879624962194,0.0039116846456296,2332,395,0.169382504288165
"70982",13,11,2,2,0,0,0,1,0,2,0,0,0,0,2,0,0,2,0,1,-0.7,2,0.181818181818182,0.307692307692308,0.181818181818182,0.48951048951049,0.222222222222222,0.247700769926317,-0.902527054960759,-0.878215479668561,-1.57821547966856,-0.215833627702927,-8.30129337318949,0.153846153846154,0.153846153846154,0,0,0,0,0,0.0769230769230769,-0.0538461538461538,4,1,0.25
"70984",292,257,62,42,13,3,4,25,28,30,2,3,0,2,82,3,20,93,0,0,0.7,28,0.24124513618677,0.318493150684932,0.361867704280156,0.680360854965087,0.335260115606936,0.304628405089418,-5.84034193304431,-0.179336706211369,0.52066329378863,-0.462831399428512,-0.79251951956937,0.280821917808219,0.0958904109589041,0.0136986301369863,16,0.275862068965517,0.1875,0,0,0.0023972602739726,73,0,0
"70988",68,65,17,10,3,3,1,9,5,2,0,1,0,0,14,0,7,29,1,0,-0.3,2,0.261538461538462,0.294117647058824,0.446153846153846,0.74027149321267,0.32,0.315030349068178,-0.745981098762923,0.525729519977125,0.225729519977125,-0.0452637805012249,-0.332821915450183,0.205882352941176,0.0294117647058824,0.0147058823529412,6,0.375,0.5,1,0,-0.00441176470588235,13,1,0.0769230769230769
"70995",554,516,145,113,26,0,6,59,64,24,0,10,0,4,43,13,32,189,3,1,-2.3,24,0.281007751937984,0.323104693140794,0.366279069767442,0.689383762908236,0.295116772823779,0.305977220312613,-10.4318995022902,0.443479690591823,-1.85652030940818,-1.06913724002869,-0.964925306885099,0.0776173285198556,0.0433212996389892,0.0108303249097473,26,0.18705035971223,0,0.75,0.00180505415162455,-0.00415162454873646,147,4,0.0272108843537415
"70996",795,726,207,157,32,2,16,82,88,57,0,6,0,6,145,13,50,291,0,0,-2.1,57,0.285123966942149,0.339622641509434,0.400826446280992,0.740449087790426,0.334500875656743,0.326303326632894,-0.940665585660182,-0.540466785842483,-2.64046678584248,-0.311571547726656,-0.195956948255759,0.182389937106918,0.0716981132075472,0.020125786163522,34,0.178010471204188,0.0588235294117647,0,0,-0.00264150943396226,220,0,0
"71003",21,18,6,5,1,0,0,0,2,3,1,0,1,0,4,0,1,7,0,1,-0.5,2,0.333333333333333,0.380952380952381,0.388888888888889,0.76984126984127,0.428571428571429,0.357086000904212,0.536381451914701,-0.885585481293685,-1.38558548129369,-0.0738838407300484,-1.75913906500115,0.19047619047619,0.0952380952380952,0,1,0.166666666666667,0,0,0.0476190476190476,-0.0238095238095238,7,1,0.142857142857143
"71004",293,260,69,45,20,1,3,30,33,25,2,6,1,2,68,3,24,100,0,0,-0.6,23,0.265384615384615,0.334470989761092,0.384615384615385,0.719086374376477,0.345549738219895,0.320674351531987,-1.7785819059879,-0.181793373419744,-0.781793373419744,-0.222761966274755,-0.380139874189001,0.232081911262799,0.0784982935153584,0.0102389078498294,21,0.318181818181818,0.0476190476190476,0,0,-0.00204778156996587,74,0,0
"71006",111,99,23,15,6,0,2,13,11,11,0,1,0,0,18,4,8,35,0,0,1.2,11,0.232323232323232,0.315315315315315,0.353535353535354,0.668850668850669,0.265822784810127,0.300379414071797,-2.62960124246697,-0.066330014626123,1.13366998537388,-0.130151462921099,-0.586267850995942,0.162162162162162,0.0990990990990991,0.018018018018018,6,0.285714285714286,0,0,0,0.0108108108108108,27,0,0
"71007",1190,1053,281,236,28,11,6,92,127,118,2,9,3,10,140,9,45,349,8,5,-2.9,116,0.266856600189934,0.341176470588235,0.331433998100665,0.6726104686889,0.299890948745911,0.306510941133273,-21.856459371822,-0.767471366910659,-3.66747136691066,-2.22067485346765,-0.933056661120859,0.117647058823529,0.0974789915966387,0.00504201680672269,39,0.141818181818182,0.282051282051282,0.615384615384615,0.00420168067226891,-0.00243697478991597,361,13,0.03601108033241
"71014",212,200,37,24,5,0,8,26,19,8,1,1,2,3,55,9,13,66,0,0,-0.9,7,0.185,0.212264150943396,0.33,0.542264150943396,0.207142857142857,0.231813848972169,-17.6422201068339,-0.0786133506679976,-0.978613350667998,-1.62008027027488,-3.82094403366718,0.259433962264151,0.0330188679245283,0.0377358490566038,5,0.172413793103448,0,0,0,-0.00424528301886792,32,0,0
"71015",139,120,18,10,5,1,2,11,11,19,0,0,0,0,24,0,8,31,0,0,0.1,19,0.15,0.266187050359712,0.258333333333333,0.524520383693046,0.170212765957447,0.245787194003529,-9.88102419494593,-0.0712433490428728,0.0287566509571272,-0.857183127807598,-3.0833925460705,0.172661870503597,0.136690647482014,0.0143884892086331,6,0.375,0.166666666666667,0,0,0.000719424460431655,29,0,0
"71016",1225,1134,311,216,40,7,48,185,157,71,4,11,5,9,277,15,95,509,4,3,2.8,67,0.274250440917108,0.317551020408163,0.448853615520282,0.766404635928445,0.321515892420538,0.329824103659106,2.29500716168261,-1.09676181702341,1.70323818297659,0.347861894226391,0.141984446623017,0.226122448979592,0.0546938775510204,0.0391836734693878,47,0.178707224334601,0.148936170212766,0.571428571428571,0.00244897959183673,0.00228571428571429,294,7,0.0238095238095238
"71023",307,281,83,61,10,2,10,41,43,21,3,3,1,2,76,9,22,127,0,1,-8.32667268468867e-17,18,0.295373665480427,0.338762214983713,0.451957295373665,0.790719510357379,0.370558375634518,0.343851964307072,4.31406208762095,-1.0698355219218,-1.0698355219218,0.282259516653018,0.45970605318081,0.247557003257329,0.0586319218241042,0.0325732899022801,12,0.164383561643836,0.166666666666667,0,0.00325732899022801,-2.71227123279761e-19,82,1,0.0121951219512195
"71024",1041,968,277,225,31,4,17,127,137,57,0,10,18,6,100,17,52,367,5,0,-0.7,57,0.286157024793388,0.33045148895293,0.379132231404959,0.709583720357889,0.303383897316219,0.314111377071907,-12.2506465515661,2.07098414358452,1.37098414358452,-0.946570219568834,-0.454644677986952,0.0960614793467819,0.0547550432276657,0.0163304514889529,35,0.134615384615385,0.114285714285714,1,0,-0.000672430355427473,292,5,0.0171232876712329
"71036",3611,3332,869,670,138,33,28,307,402,210,3,45,35,24,568,59,199,1157,27,9,-2.7,207,0.260804321728692,0.310440321240654,0.347238895558223,0.657679216798877,0.304710144927536,0.293009863745556,-108.648739521399,4.97644076588475,2.27644076588475,-9.2547770705809,-1.28147010116047,0.157297147604542,0.0573248407643312,0.00775408474106896,171,0.20332936979786,0.192982456140351,0.75,0.00249238438105788,-0.000747715314317364,922,36,0.0390455531453362
"71041",715,644,180,131,36,3,10,89,100,60,1,6,9,5,82,17,49,252,4,1,1.9,59,0.279503105590062,0.342657342657343,0.391304347826087,0.73396169048343,0.305206463195691,0.325595588190595,-1.28534004515889,0.880769191067451,2.78076919106745,0.130107777420909,0.0909844597349017,0.114685314685315,0.0825174825174825,0.013986013986014,39,0.229411764705882,0.0769230769230769,0.8,0.0013986013986014,0.00265734265734266,196,5,0.0255102040816327
"71042",500,422,77,40,9,0,28,62,68,70,0,5,0,3,186,7,37,170,0,0,0.1,70,0.182464454976303,0.304,0.402843601895735,0.706843601895735,0.232227488151659,0.310019127407027,-7.66050067864455,-0.282516728963116,-0.182516728963116,-0.682371054469024,-0.682371054469024,0.372,0.14,0.056,9,0.183673469387755,0,0,0,2e-04,115,0,0
"71043",1236,1136,291,226,34,5,26,138,120,80,0,13,0,7,271,9,65,413,4,2,1.2,80,0.256161971830986,0.310679611650485,0.363556338028169,0.674235949678654,0.313238770685579,0.298778249874681,-30.999146436662,-0.289789686397726,0.910210313602274,-2.61784693353194,-1.05899956858088,0.219255663430421,0.0647249190938511,0.0210355987055016,39,0.147169811320755,0.128205128205128,0.666666666666667,0.00161812297734628,0.000970873786407767,319,6,0.0188087774294671
"71047",2869,2585,706,430,154,4,118,432,390,222,17,45,0,17,742,52,276,1222,19,3,-2.3,205,0.273114119922631,0.333217148832346,0.472727272727273,0.805944421559619,0.337543053960964,0.347274774806898,48.8417652228498,6.31995754583386,4.01995754583386,4.59916223974296,0.801527054678104,0.258626699198327,0.0714534681073545,0.0411293133495992,158,0.268707482993197,0.0253164556962025,0.863636363636364,0.00104566050888811,-0.000801673056814221,680,22,0.0323529411764706
"71049",1074,1018,291,204,70,7,10,92,84,38,2,12,2,6,195,27,87,405,0,0,-3.5,36,0.285854616895874,0.315642458100559,0.397838899803536,0.713481357904095,0.343101343101343,0.311642103713222,-14.9414343305818,-0.619080136510481,-4.11908013651048,-1.65833411806734,-0.772036367815336,0.181564245810056,0.0335195530726257,0.00931098696461825,77,0.274021352313167,0.0909090909090909,0,0,-0.00325884543761639,252,0,0
"71050",79,74,17,10,5,1,1,6,9,5,0,0,0,0,14,2,7,27,1,0,-0.3,5,0.22972972972973,0.278481012658228,0.364864864864865,0.643345877523093,0.271186440677966,0.281064794191862,-3.19624958593879,0.520816185560375,0.220816185560375,-0.258873533156913,-1.6384400832716,0.177215189873418,0.0632911392405063,0.0126582278481013,6,0.375,0.166666666666667,1,0,-0.00379746835443038,15,1,0.0666666666666667
"71051",293,271,61,41,5,0,15,40,29,18,1,3,0,1,64,6,20,111,0,0,-0.6,17,0.225092250922509,0.276450511945392,0.409594095940959,0.686044607886352,0.238341968911917,0.295634616624948,-8.14817928181538,-0.14985669971087,-0.74985669971087,-0.774161509513905,-1.32109472613294,0.218430034129693,0.0580204778156997,0.0511945392491468,5,0.108695652173913,0,0,0,-0.00204778156996587,61,0,0
"71053",736,653,149,110,21,3,15,79,82,61,0,14,7,8,84,10,39,221,0,2,-0.4,61,0.228177641653905,0.304347826086957,0.33843797856049,0.642785804647447,0.238434163701068,0.288299070486061,-25.1551046216322,-2.19126105521948,-2.59126105521948,-2.41403478031698,-1.63996928010664,0.114130434782609,0.0828804347826087,0.0203804347826087,24,0.17910447761194,0.125,0,0.00271739130434783,-0.000543478260869565,185,2,0.0108108108108108
"71066",3731,3463,1076,767,230,18,61,533,558,190,4,37,31,41,355,50,309,1525,10,9,14.7,186,0.310713254403696,0.34816403109086,0.440369621715276,0.788533652806136,0.32869170984456,0.342801565766939,49.0267365117265,-4.67093789694673,10.0290621030533,5.13806937801628,0.688564644601485,0.0951487536853391,0.0498525864379523,0.0163495041543822,248,0.244334975369458,0.0725806451612903,0.526315789473684,0.00241222192441705,0.00393996247654784,990,19,0.0191919191919192
"71072",130,112,39,28,9,1,1,19,30,13,1,2,1,3,22,0,11,53,1,1,1,12,0.348214285714286,0.407692307692308,0.473214285714286,0.880906593406593,0.41304347826087,0.385706172955299,6.55066266106819,-0.413902639900808,0.586097360099191,0.620924091844113,2.38816958401582,0.169230769230769,0.0923076923076923,0.00769230769230769,10,0.263157894736842,0.1,0.5,0.00769230769230769,0.00769230769230769,42,2,0.0476190476190476
"71078",115,106,31,18,10,1,2,19,15,8,0,1,0,0,29,2,13,49,1,0,0.1,8,0.292452830188679,0.347826086956522,0.462264150943396,0.810090237899918,0.386666666666667,0.351157630202366,2.3454276978487,0.491336179059876,0.591336179059876,0.255509143900257,1.11090932130546,0.252173913043478,0.0695652173913043,0.0173913043478261,11,0.379310344827586,0.0909090909090909,1,0,0.000869565217391304,27,1,0.037037037037037
"71079",152,140,44,41,2,0,1,12,18,9,0,3,1,0,15,6,3,49,0,0,0.3,9,0.314285714285714,0.368421052631579,0.35,0.718421052631579,0.346774193548387,0.327324367223784,-0.0451090730058211,-0.130203362043871,0.169796637956129,0.0108482718770695,0.0356851048587811,0.0986842105263158,0.0592105263157895,0.00657894736842105,2,0.0465116279069767,0,0,0,0.00197368421052632,53,0,0
"71081",3,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.5,0.298050834086843,-0.0771352513968754,-0.00245666720837492,-0.00245666720837492,-0.00692478654620808,-1.15413109103468,0.333333333333333,0,0,0,0,0,0,0,0,1,0,0
