"CID","G","GS","RA","W","SVO","BS","SV","L","SD","MD","HLD","BF","AB","IP","X1B","X2B","X3B","HA","TB","HR","R","ER","IBB","BB","K","SH","SF","WP","HP","DP","IR","IRS","GB","FB","SB","CS","outs","UBB","ERA","WHIP","FIP","K9","BB9","HR9","H9","R9","BAA","OBPA","SLGA","OPSA","pBABIP","WOBAa","Krate","BBrate","HRrate","BIPrate","X1Brate","X2Brate","X3Brate","dRPW","RAA9","WPGAA","fWAA","fWAA.500"
"71729",63,2,61,5,4,1,2,4,19,8,8,445,383,102.333333333333,51,13,3,87,166,20,44,40,5,55,93,2,1,2,4,9,53,13,94,104,1,1,307,50,3.51791530944625,1.33876221498371,5.52220407216572,8.17915309446254,4.8371335504886,1.75895765472313,7.6514657980456,3.86970684039088,0.227154046997389,0.31685393258427,0.433420365535248,0.750274298119518,0.247232472324723,0.328508622482293,0.208988764044944,0.112359550561798,0.0449438202247191,0.613483146067416,0.114606741573034,0.0292134831460674,0.00674157303370787,28.0873015873016,0.617257205708366,0.0219763797454801,0.249879577106015,0.280763569782039
"71731",1,0,1,0,0,0,0,0,0,0,0,6,4,0.333333333333333,2,1,0,3,4,0,4,4,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,2,108,15,21.3332789907325,0,54,0,81,108,0.75,0.833333333333333,1,1.83333333333333,0.75,0.743210418550442,0,0.333333333333333,0,0.666666666666667,0.333333333333333,0.166666666666667,0,32.5,-103.513035953901,-3.18501649088925,-0.117963573736639,-9.83029781138658
"71777",689,269,420,102,57,16,36,82,131,66,35,8226,7317,1932.66666666667,1162,323,27,1730,2761,218,905,846,9,724,1999,57,35,80,92,111,269,78,1758,1851,50,19,5798,715,3.93963435667472,1.26509141083132,3.84086781446482,9.30889962055881,3.37150741635047,1.01517764746464,8.05622628492584,4.21438427043808,0.23643569769031,0.308412351081935,0.377340440071067,0.685752791153003,0.294449853943525,0.30443456709961,0.243009968392901,0.086919523462193,0.0265013372234379,0.63129102844639,0.141259421346949,0.0392657427668369,0.00328227571115974,26.7775761973875,0.272579775661164,0.0101794043513079,2.18593283069937,0.132867300674652
"71783",329,0,329,19,40,15,24,21,91,60,57,1550,1414,363.666666666667,234,65,6,360,602,55,192,181,9,96,355,8,16,12,16,17,146,40,307,397,11,4,1091,87,4.47937671860678,1.22914757103575,4.0647180374786,8.78551787351054,2.37580201649862,1.36113657195234,8.90925756186984,4.75160403299725,0.254596888260255,0.298709677419355,0.425742574257426,0.724452251676781,0.299019607843137,0.313009857517956,0.229032258064516,0.0561290322580645,0.0354838709677419,0.663225806451613,0.150967741935484,0.0419354838709677,0.00387096774193548,28.7796352583587,-0.264639986898004,-0.0091953905781743,-0.371561893362524,-0.119858675278234
"71785",71,3,68,9,3,3,0,5,16,18,7,488,453,116,60,26,2,115,226,27,66,62,0,25,117,1,6,4,3,8,36,14,83,139,2,0,348,25,4.81034482758621,1.20689655172414,4.9884514045256,9.07758620689655,1.93965517241379,2.0948275862069,8.92241379310345,5.12068965517241,0.253863134657837,0.293032786885246,0.498896247240618,0.791929034125864,0.279365079365079,0.331447489716106,0.239754098360656,0.0512295081967213,0.055327868852459,0.647540983606557,0.122950819672131,0.0532786885245902,0.00409836065573771,28.2464788732394,-0.633725609073168,-0.0224355613284442,-0.28916945712217,-0.296280181477633
"71801",65,10,55,6,7,0,5,8,13,7,8,601,539,140,80,22,3,123,205,18,72,69,2,54,152,2,1,6,5,6,32,6,116,143,3,0,420,52,4.43571428571429,1.25,3.94756470501821,9.77142857142857,3.47142857142857,1.15714285714286,7.90714285714286,4.62857142857143,0.228200371057514,0.299500831946755,0.380333951762523,0.679834783709279,0.283783783783784,0.300285924376137,0.252911813643927,0.086522462562396,0.0299500831946755,0.618968386023295,0.133111480865225,0.0366056572379368,0.00499168053244592,27.6,-0.141607382472182,-0.00513070226348487,-0.0798109240986535,-0.0663984393499613
"71802",27,0,27,4,0,0,0,0,4,5,1,161,143,33.3333333333333,31,10,0,50,87,9,32,25,1,14,33,2,2,0,0,2,14,9,25,37,1,1,100,13,6.75,1.89,6.0332789907325,8.91,3.78,2.43,13.5,8.64,0.34965034965035,0.391304347826087,0.608391608391608,0.999695956217695,0.398058252427184,0.42313911940027,0.204968944099379,0.0807453416149068,0.0559006211180124,0.652173913043478,0.192546583850932,0.062111801242236,0,29.037037037037,-4.15303595390075,-0.143025472902194,-0.529723973711831,-1.64510550842184
"71803",80,8,72,11,7,6,1,10,15,20,7,662,594,156.333333333333,74,34,1,128,221,19,77,72,1,57,144,0,6,9,5,5,39,8,129,183,3,1,469,56,4.14498933901919,1.17697228144989,4.14564572847237,8.28997867803838,3.28144989339019,1.09381663113006,7.36886993603412,4.43283582089552,0.215488215488215,0.285498489425982,0.372053872053872,0.657552361479854,0.249427917620137,0.288165783758433,0.217522658610272,0.0845921450151057,0.0287009063444109,0.66012084592145,0.11178247734139,0.0513595166163142,0.00151057401812689,27.790625,0.0541282252037236,0.00194771528901288,0.0338325359461867,0.0255532748838268
"71814",67,0,67,7,8,6,2,1,16,15,13,298,268,66.3333333333333,42,12,0,72,138,18,37,37,3,25,73,0,0,1,5,3,21,11,50,69,1,0,199,22,5.02010050251256,1.41708542713568,5.6548870309335,9.90452261306533,3.39195979899498,2.44221105527638,9.76884422110553,5.02010050251256,0.26865671641791,0.332214765100671,0.514925373134328,0.847140138235,0.305084745762712,0.361950319218478,0.24496644295302,0.0738255033557047,0.0604026845637584,0.593959731543624,0.140939597315436,0.0402684563758389,0,28.9291044776119,-0.533136456413318,-0.0184290687886972,-0.135829062553731,-0.227901111667334
"71815",24,0,24,2,3,2,1,1,5,3,3,110,95,23.6666666666667,13,4,1,25,52,7,19,19,2,13,26,0,1,1,1,0,11,4,22,21,0,0,71,11,7.22535211267606,1.52112676056338,6.37553251185926,9.88732394366197,4.94366197183099,2.66197183098592,9.50704225352113,7.22535211267606,0.263157894736842,0.336363636363636,0.547368421052632,0.883732057416268,0.285714285714286,0.373273040959425,0.236363636363636,0.1,0.0636363636363636,0.572727272727273,0.118181818181818,0.0363636363636364,0.00909090909090909,29.1145833333333,-2.73838806657681,-0.0940555471883269,-0.247331253717452,-1.12423297144297
"71834",65,0,65,10,5,1,4,5,15,15,3,463,415,107,78,25,1,117,183,13,58,54,2,37,108,2,5,7,4,10,48,14,88,105,2,1,321,35,4.54205607476635,1.42056074766355,3.87533506549885,9.08411214953271,3.11214953271028,1.09345794392523,9.8411214953271,4.8785046728972,0.281927710843373,0.336933045356371,0.440963855421687,0.777896900778058,0.347826086956522,0.338773896168135,0.233261339092873,0.0755939524838013,0.0280777537796976,0.650107991360691,0.168466522678186,0.0539956803455724,0.00215982721382289,28.2,-0.39154062679795,-0.0138844193899982,-0.165070319414424,-0.178261684032855
"71835",10,0,10,0,0,0,0,1,0,2,0,44,36,8.33333333333333,8,3,0,12,18,1,9,8,0,8,10,0,0,1,0,0,7,3,10,4,0,0,25,8,8.64,2.4,5.3732789907325,10.8,8.64,1.08,12.96,9.72,0.333333333333333,0.454545454545455,0.5,0.954545454545455,0.44,0.421262812196274,0.227272727272727,0.181818181818182,0.0227272727272727,0.568181818181818,0.181818181818182,0.0681818181818182,0,29.425,-5.23303595390075,-0.177843192995777,-0.164669623144238,-1.87124571754816
"71838",327,0,327,17,17,9,8,17,69,58,74,1298,1140,297.666666666667,186,43,8,281,472,44,156,152,16,129,332,10,8,18,11,17,183,51,253,280,6,2,893,113,4.59574468085106,1.32362821948488,4.16306622477505,10.0380739081747,3.9003359462486,1.33034714445689,8.49608062709966,4.71668533034714,0.246491228070175,0.312018489984592,0.414035087719298,0.72605357770389,0.30699481865285,0.319448597357103,0.2557781201849,0.0870570107858243,0.0338983050847458,0.602465331278891,0.143297380585516,0.0331278890600925,0.0061633281972265,28.9923547400612,-0.229721284247899,-0.007923512467598,-0.262062838280186,-0.100948705038592
"71839",30,0,30,3,0,0,0,1,5,3,5,134,121,32,22,5,0,30,44,3,14,14,0,10,27,0,3,1,0,2,25,8,30,35,0,0,96,10,3.9375,1.25,3.8020289907325,7.59375,2.8125,0.84375,8.4375,3.9375,0.247933884297521,0.298507462686567,0.363636363636364,0.662143826322931,0.287234042553192,0.289844337049982,0.201492537313433,0.0746268656716418,0.0223880597014925,0.701492537313433,0.164179104477612,0.0373134328358209,0,28.75,0.549464046099246,0.0191117929077999,0.067953041449955,0.253556124813265
"71840",28,0,28,0,2,1,1,2,8,6,3,140,124,31.6666666666667,17,4,1,32,68,10,26,24,0,11,33,0,3,1,2,1,12,6,30,32,0,0,95,11,6.82105263157895,1.35789473684211,6.39643688546934,9.37894736842105,3.12631578947368,2.84210526315789,9.09473684210526,7.38947368421053,0.258064516129032,0.321428571428571,0.548387096774194,0.869815668202765,0.261904761904762,0.360341067971275,0.235714285714286,0.0785714285714286,0.0714285714285714,0.6,0.121428571428571,0.0285714285714286,0.00714285714285714,29,-2.90250963811128,-0.100086539245217,-0.352156341788725,-1.25770122067402
"71868",71,0,71,3,7,2,5,4,17,11,7,334,291,79,37,7,3,61,116,14,42,36,0,34,101,1,4,2,4,3,38,14,48,80,2,2,237,34,4.10126582278481,1.20253164556962,4.3712536742768,11.506329113924,3.87341772151899,1.59493670886076,6.94936708860759,4.78481012658228,0.209621993127148,0.296407185628743,0.398625429553265,0.695032615182007,0.261111111111111,0.302862730942189,0.302395209580838,0.101796407185629,0.0419161676646707,0.541916167664671,0.110778443113772,0.0209580838323353,0.00898203592814371,28.7746478873239,-0.297846080483033,-0.0103509895811529,-0.090858686323453,-0.136015997490199
"71879",1236,1085,151,276,67,11,55,292,55,30,6,23116,20836,5517,3278,949,115,4929,7869,587,2466,2311,14,1699,5039,190,149,166,236,286,65,9,4872,6112,129,47,16551,1685,3.7699836867863,1.19883994924778,3.80599967226231,8.22022838499184,2.77161500815661,0.957585644371941,8.04078303425775,4.02283849918434,0.236561720099827,0.296331545250043,0.377663659051641,0.673995204301685,0.282700696659939,0.297068079426848,0.217987541097076,0.0728932341235508,0.0253936667243468,0.67291053815539,0.141806540924035,0.0410538155390206,0.00497490915383284,24.8009708737864,0.464125546914906,0.0187140071764476,11.4716863991624,0.248133033378663
"71880",86,1,85,5,5,5,0,5,15,12,21,325,286,73.3333333333333,48,12,2,78,142,16,47,44,1,28,60,4,2,3,5,6,57,16,78,75,1,1,220,27,5.4,1.43181818181818,5.63782444527795,7.36363636363636,3.43636363636364,1.96363636363636,9.57272727272727,5.76818181818182,0.272727272727273,0.338461538461538,0.496503496503497,0.834965034965035,0.292452830188679,0.359199200973331,0.184615384615385,0.0830769230769231,0.0492307692307692,0.664615384615385,0.147692307692308,0.0369230769230769,0.00615384615384615,29.1308139534884,-1.28121777208257,-0.0439815301463332,-0.358368023414567,-0.551335420637795
"71906",101,0,101,6,9,1,8,3,37,15,20,445,408,113.333333333333,46,12,1,76,141,17,43,39,1,31,118,1,1,2,4,5,64,19,98,114,5,2,340,30,3.09705882352941,0.935294117647059,3.99504369661485,9.37058823529412,2.46176470588235,1.35,6.03529411764706,3.41470588235294,0.186274509803922,0.247191011235955,0.345588235294118,0.592779246530073,0.215328467153285,0.2594729300291,0.265168539325843,0.0674157303370786,0.0382022471910112,0.617977528089888,0.103370786516854,0.0269662921348315,0.00224719101123596,28.6361386138614,1.0722581637463,0.0374442301109436,0.471519934730401,0.529797679472361
"71907",144,0,144,6,10,9,1,7,34,33,26,628,557,142.666666666667,84,25,7,143,263,27,91,91,5,57,174,3,3,5,8,4,77,28,113,131,6,0,428,52,5.74065420560748,1.36682242990654,4.44776497204091,10.9766355140187,3.59579439252336,1.70327102803738,9.02102803738318,5.74065420560748,0.25673249551167,0.323248407643312,0.472172351885099,0.795420759528411,0.323119777158774,0.34263923810867,0.277070063694268,0.0828025477707006,0.0429936305732484,0.576433121019108,0.133757961783439,0.0398089171974522,0.0111464968152866,28.9878472222222,-1.25369015950823,-0.0432488190619118,-0.685573872536972,-0.54583907049122
"71909",556,1,555,41,108,37,71,37,179,90,138,2445,2191,575,297,105,11,516,952,103,272,256,16,200,694,13,14,18,27,23,152,43,404,587,11,2,1725,184,4.00695652173913,1.21739130434783,4.20806159942815,10.8626086956522,3.1304347826087,1.61217391304348,8.07652173913043,4.25739130434783,0.235508900045641,0.297341513292434,0.434504792332268,0.731846305624702,0.293323863636364,0.316279710000095,0.283844580777096,0.0752556237218814,0.0421267893660532,0.58118609406953,0.121472392638037,0.0429447852760736,0.00449897750511247,28.8156474820144,0.22957274175142,0.00796694719057449,0.508999403842259,0.104089857636454
"71910",105,0,105,4,10,3,7,1,25,14,17,493,455,120.666666666667,64,15,1,104,193,24,45,45,2,31,136,3,0,0,4,6,62,19,94,122,1,1,362,29,3.35635359116022,1.10220994475138,4.3857651785778,10.1436464088398,2.3121546961326,1.79005524861878,7.75690607734807,3.35635359116022,0.228571428571429,0.27789046653144,0.424175824175824,0.702066290707264,0.271186440677966,0.302472277467016,0.275862068965517,0.0588235294117647,0.0486815415821501,0.60446247464503,0.129817444219067,0.0304259634888438,0.00202839756592292,28.597619047619,1.13061045493903,0.0395351253912572,0.530063533023523,0.537589790084709
"71911",57,0,57,6,3,1,2,2,15,16,11,284,251,63.3333333333333,40,12,1,66,119,13,38,38,1,25,68,1,3,2,4,2,22,10,55,62,3,0,190,24,5.4,1.42105263157895,4.9911737275746,9.66315789473684,3.55263157894737,1.84736842105263,9.37894736842105,5.4,0.262948207171315,0.330985915492958,0.474103585657371,0.805089501150328,0.30635838150289,0.345870614188017,0.23943661971831,0.0845070422535211,0.0457746478873239,0.612676056338028,0.140845070422535,0.0422535211267606,0.00352112676056338,28.8333333333333,-0.913035953900754,-0.0316659868404886,-0.222834722210845,-0.392314651779658
"71924",35,0,35,2,7,3,4,2,12,9,7,197,178,41.6666666666667,36,9,2,55,92,8,33,33,2,16,39,0,2,0,1,1,19,4,40,46,1,0,125,14,7.128,1.656,4.9652789907325,8.424,3.456,1.728,11.88,7.128,0.308988764044944,0.355329949238579,0.51685393258427,0.872183881822848,0.353383458646617,0.372870690716107,0.197969543147208,0.0710659898477157,0.0406091370558376,0.6751269035533,0.182741116751269,0.0456852791878173,0.0101522842639594,28.9214285714286,-2.64103595390075,-0.0913176175712783,-0.422766748015177,-1.07301205079994
"71926",25,0,25,3,1,1,0,2,8,5,4,114,97,26.3333333333333,14,6,0,21,30,1,11,11,0,14,28,0,0,0,2,2,11,4,22,25,0,0,79,14,3.75949367088608,1.32911392405063,3.29530430718819,9.56962025316456,4.78481012658228,0.341772151898734,7.17721518987342,3.75949367088608,0.216494845360825,0.324561403508772,0.309278350515464,0.633839754024236,0.294117647058824,0.295598728097921,0.245614035087719,0.12280701754386,0.0087719298245614,0.605263157894737,0.12280701754386,0.0526315789473684,0,28.75,0.72747037521317,0.0253033173987189,0.0740356323888443,0.324717685915984
"71927",22,0,22,2,0,0,0,0,7,0,4,115,104,28.3333333333333,12,7,0,21,34,2,8,6,0,8,17,1,2,3,0,1,14,2,26,39,1,0,85,8,1.90588235294118,1.02352941176471,3.89798487308544,5.4,2.54117647058824,0.635294117647059,6.67058823529412,2.54117647058824,0.201923076923077,0.252173913043478,0.326923076923077,0.579096989966555,0.218390804597701,0.254442543407073,0.147826086956522,0.0695652173913043,0.0173913043478261,0.765217391304348,0.104347826086957,0.0608695652173913,0,28.3409090909091,1.94578757551101,0.0686564982537967,0.216140827836027,0.939742729721855
"71930",116,18,98,15,14,7,6,13,25,22,8,1062,970,249,177,34,10,246,375,25,126,109,3,64,223,7,4,10,16,18,50,11,232,264,2,0,747,61,3.93975903614458,1.23293172690763,3.58227497466824,8.06024096385542,2.31325301204819,0.903614457831325,8.89156626506024,4.55421686746988,0.25360824742268,0.304143126177024,0.38659793814433,0.690741064321354,0.304407713498623,0.304394719805697,0.209981167608286,0.0574387947269303,0.0235404896421846,0.691148775894539,0.166666666666667,0.032015065913371,0.00941619585687382,27.5948275862069,-0.0672528213706336,-0.00243715316432162,-0.0674279042128981,-0.0317457176143588
"71931",55,23,32,6,6,4,2,4,9,8,5,678,602,154,101,35,2,157,253,19,84,81,0,57,149,4,2,5,13,13,20,7,153,144,7,2,462,57,4.73376623376623,1.38961038961039,4.11249976995328,8.70779220779221,3.33116883116883,1.11038961038961,9.17532467532467,4.90909090909091,0.260797342192691,0.334808259587021,0.420265780730897,0.755074040317918,0.31651376146789,0.332465323665021,0.21976401179941,0.084070796460177,0.028023598820059,0.648967551622419,0.148967551622419,0.051622418879056,0.00294985250737463,26.9454545454545,-0.422126862991663,-0.0156659766967216,-0.268062267921681,-0.197686038290325
"71932",4,0,4,1,0,0,0,1,1,1,0,36,35,7.33333333333333,9,2,0,12,17,1,4,4,0,1,8,0,0,0,0,0,2,0,6,8,0,0,22,1,4.90909090909091,1.77272727272727,3.3332789907325,9.81818181818182,1.22727272727273,1.22727272727273,14.7272727272727,4.90909090909091,0.342857142857143,0.361111111111111,0.485714285714286,0.846825396825397,0.423076923076923,0.366090172800343,0.222222222222222,0.0277777777777778,0.0277777777777778,0.722222222222222,0.25,0.0555555555555556,0,28,-0.422126862991663,-0.0150759593925594,-0.0122841150606039,-0.170612709175055
"71933",62,4,58,3,8,2,6,4,14,5,7,448,400,108.333333333333,49,18,4,84,149,13,43,36,3,38,114,2,1,2,7,8,39,8,80,121,3,0,325,35,2.99076923076923,1.09846153846154,3.75789437534788,9.47076923076923,3.15692307692308,1.08,6.97846153846154,3.57230769230769,0.21,0.28125,0.3725,0.65375,0.259124087591241,0.288432603325864,0.254464285714286,0.078125,0.0290178571428571,0.616071428571429,0.109375,0.0401785714285714,0.00892857142857143,27.8991935483871,0.914656353791553,0.0327843294898548,0.394626188303807,0.440431013731928
"71934",1,1,0,0,0,0,0,1,0,0,0,16,14,3,4,3,0,7,10,0,3,3,0,2,2,0,0,0,0,1,0,0,2,3,0,0,9,2,9,3,3.99994565739916,6,6,0,21,9,0.5,0.5625,0.714285714285714,1.27678571428571,0.583333333333333,0.545367032521548,0.125,0.125,0,0.75,0.25,0.1875,0,27.75,-4.51303595390075,-0.162631926266694,-0.0542106420888979,-1.69408256527806
"71935",18,0,18,3,0,0,0,0,1,0,1,85,77,20.3333333333333,12,2,0,16,24,2,7,7,0,7,18,0,1,0,0,0,7,2,18,25,1,0,61,7,3.09836065573771,1.13114754098361,3.87426259728987,7.9672131147541,3.09836065573771,0.885245901639344,7.08196721311475,3.09836065573771,0.207792207792208,0.270588235294118,0.311688311688312,0.582276546982429,0.241379310344828,0.259938646292272,0.211764705882353,0.0823529411764706,0.0235294117647059,0.682352941176471,0.141176470588235,0.0235294117647059,0,28.5972222222222,1.38860339036154,0.0485572822273098,0.109703489476515,0.645314643979499
"71936",16,0,16,0,0,0,0,0,3,3,4,76,67,16,12,5,1,23,45,5,16,16,2,6,21,2,1,2,0,1,9,5,10,14,0,0,48,4,9,1.6875,5.5207789907325,11.8125,3.375,2.8125,12.9375,9,0.343283582089552,0.355263157894737,0.671641791044776,1.02690494893951,0.428571428571429,0.430933139141134,0.276315789473684,0.0526315789473684,0.0657894736842105,0.578947368421053,0.157894736842105,0.0657894736842105,0.0131578947368421,29.25,-4.51303595390075,-0.154291827483786,-0.274296582193398,-1.80458277758815
"71938",120,16,104,16,8,2,6,11,30,20,8,1012,908,222.333333333333,195,39,3,270,414,33,140,128,1,74,161,5,10,13,15,14,61,20,208,272,4,0,667,73,5.18140929535232,1.54272863568216,4.79954585729921,6.51724137931035,2.99550224887556,1.33583208395802,10.9295352323838,5.6671664167916,0.297356828193833,0.353754940711462,0.455947136563877,0.809702077275339,0.327348066298343,0.35259373521502,0.159090909090909,0.0721343873517787,0.0326086956521739,0.720355731225296,0.192687747035573,0.0385375494071146,0.00296442687747036,28.0958333333333,-1.18020237069236,-0.0420063130603835,-1.03771151152873,-0.512703315972694
"71944",1,0,1,0,0,0,0,0,0,0,0,7,6,0.666666666666667,3,0,0,4,7,1,3,3,0,1,0,0,0,0,0,0,3,3,1,1,0,0,2,1,40.5,7.5,27.3332789907325,0,13.5,13.5,54,40.5,0.666666666666667,0.714285714285714,1.16666666666667,1.88095238095238,0.6,0.762289457532588,0,0.142857142857143,0.142857142857143,0.714285714285714,0.428571428571429,0,0,31.25,-36.0130359539008,-1.15241715052482,-0.0853642333722092,-6.09744524087209
"71951",47,4,43,3,7,3,4,6,12,8,1,375,331,89.3333333333333,53,17,0,79,123,9,33,31,1,33,79,2,6,2,3,9,34,12,79,100,2,0,268,32,3.12313432835821,1.24253731343284,3.94895063252354,7.9589552238806,3.32462686567164,0.906716417910448,7.9589552238806,3.32462686567164,0.238670694864048,0.304,0.371601208459215,0.675601208459214,0.281124497991968,0.298487926022929,0.210666666666667,0.0853333333333333,0.024,0.669333333333333,0.141333333333333,0.0453333333333333,0,27.6755319148936,1.1623371804276,0.0419987295637881,0.416876278633156,0.555835038177542
"71952",54,0,54,7,8,6,2,4,8,11,4,295,255,66,41,16,1,69,120,11,45,41,2,30,57,4,3,1,3,5,40,19,62,72,1,0,198,28,5.59090909090909,1.46969696969697,5.04540020285371,7.77272727272727,4.09090909090909,1.5,9.40909090909091,6.13636363636364,0.270588235294118,0.338983050847458,0.470588235294118,0.809571286141575,0.305263157894737,0.351660556511187,0.193220338983051,0.0949152542372881,0.0372881355932203,0.657627118644068,0.138983050847458,0.0542372881355932,0.00338983050847458,28.7916666666667,-1.64939959026439,-0.0572873953203261,-0.420107565682392,-0.712046721495579
"71953",3,0,3,1,0,0,0,0,2,1,0,7,7,2,0,0,0,1,4,1,1,1,0,0,3,0,0,0,0,0,2,0,2,1,0,0,6,0,4.5,0.5,6.8332789907325,13.5,0,4.5,4.5,4.5,0.142857142857143,0.142857142857143,0.571428571428571,0.714285714285714,0,0.276809456240857,0.428571428571429,0,0.142857142857143,0.428571428571429,0,0,0,29.25,-0.0130359539007543,-0.000445673637632625,-9.90385861405834e-05,-0.00707418472432739
"71954",5,0,5,0,2,2,0,1,0,4,0,20,18,3.66666666666667,4,2,0,7,12,1,4,4,1,2,4,0,0,0,0,0,3,3,1,6,0,0,11,1,9.81818181818182,2.18181818181818,5.51509717255068,9.81818181818182,4.90909090909091,2.45454545454546,17.1818181818182,9.81818181818182,0.388888888888889,0.4,0.666666666666667,1.06666666666667,0.461538461538462,0.458341247868932,0.2,0.05,0.05,0.65,0.2,0.1,0,29.5,-5.33121777208257,-0.180719246511274,-0.0736263596897782,-1.84065899224445
"71955",6,0,6,0,1,0,1,0,1,0,1,34,32,8,4,2,0,7,12,1,4,2,0,2,7,0,0,0,0,0,3,0,9,8,0,0,24,2,2.25,1.125,3.9582789907325,7.875,2.25,1.125,7.875,4.5,0.21875,0.264705882352941,0.375,0.639705882352941,0.25,0.277187829757948,0.205882352941176,0.0588235294117647,0.0294117647058824,0.705882352941177,0.117647058823529,0.0588235294117647,0,28.5,-0.0130359539007543,-0.000457401891254537,-0.000406579458892921,-0.00597910968960179
"71963",54,4,50,7,6,1,3,4,10,12,7,382,359,92,59,11,1,92,168,21,48,47,0,15,85,1,2,0,5,4,35,11,77,105,0,2,276,15,4.59782608695652,1.16304347826087,4.94197464290641,8.31521739130435,1.46739130434783,2.05434782608696,9,4.69565217391304,0.256267409470752,0.293193717277487,0.467966573816156,0.761160291093643,0.27843137254902,0.323065925913686,0.222513089005236,0.0392670157068063,0.0549738219895288,0.670157068062827,0.154450261780105,0.0287958115183246,0.00261780104712042,28.1111111111111,-0.208688127813797,-0.00742368834120228,-0.0758865919322899,-0.0993279999113742
"71964",452,12,440,35,52,27,24,35,126,87,62,2899,2644,694,386,97,13,637,1183,141,343,323,19,186,616,8,26,22,32,39,219,66,585,817,20,2,2082,167,4.18876080691643,1.15850144092219,4.9211752443348,7.98847262247839,2.41210374639769,1.82853025936599,8.26080691642651,4.44812680115274,0.240922844175492,0.288375301828217,0.447428139183056,0.735803441011273,0.259278619968636,0.314423726866781,0.212487064505002,0.0576060710589859,0.048637461193515,0.663677130044843,0.133149361848913,0.033459813728872,0.00448430493273543,28.2660398230088,0.0388372449465075,0.00137398960695207,0.105949865247193,0.0182735193596401
"71970",80,11,69,7,7,1,6,3,13,11,7,595,537,135.666666666667,101,19,3,148,248,25,83,73,1,44,113,2,7,2,5,11,39,20,106,170,4,1,407,43,4.84275184275184,1.40786240786241,5.01386867132218,7.4963144963145,2.91891891891892,1.65847665847666,9.81818181818182,5.50614250614251,0.2756052141527,0.329411764705882,0.461824953445065,0.791236718150948,0.302955665024631,0.340288822176859,0.189915966386555,0.0722689075630252,0.0420168067226891,0.685714285714286,0.169747899159664,0.0319327731092437,0.00504201680672269,28.234375,-1.01917846004326,-0.0360970788283169,-0.54413004011574,-0.457252134551042
"71972",713,326,387,109,43,23,19,111,108,75,64,8848,7935,2074,1336,349,44,1978,3162,249,997,941,15,693,1728,62,69,73,88,121,194,55,1923,2362,64,24,6222,678,4.08341369334619,1.28061716489875,4.20839953075178,7.49855351976856,3.00723240115718,1.08052073288332,8.58341369334619,4.32642237222758,0.249275362318841,0.310126582278481,0.398487712665406,0.708614294943887,0.286875725900116,0.311131912812752,0.195298372513562,0.076627486437613,0.0281419529837251,0.688291139240506,0.150994575045208,0.0394439421338156,0.00497287522603978,26.6854838709677,0.160541673871666,0.00601606756122291,1.38636934688626,0.0783436565826321
"71983",1,1,0,0,0,0,0,0,0,0,0,18,15,4,0,1,0,3,10,2,4,4,0,3,0,0,0,0,0,0,0,0,3,9,0,0,12,3,9,1.5,12.0832789907325,0,6.75,4.5,6.75,9,0.2,0.333333333333333,0.666666666666667,1,0.0769230769230769,0.403455133134118,0,0.166666666666667,0.111111111111111,0.722222222222222,0,0.0555555555555556,0,27,-4.51303595390075,-0.167149479774102,-0.0742886576773787,-2.06357382437163
"71986",371,0,371,22,37,18,18,15,90,50,74,1714,1574,415.333333333333,231,66,6,356,593,53,173,163,5,109,469,4,10,17,17,25,153,46,353,394,7,2,1246,104,3.53210272873194,1.10754414125201,3.48496438399092,10.1629213483146,2.36195826645265,1.14847512038523,7.71428571428572,3.74879614767255,0.226175349428208,0.278296382730455,0.376747141041931,0.655043523772387,0.285310734463277,0.285888838254442,0.273628938156359,0.0606767794632439,0.0309218203033839,0.62193698949825,0.134772462077013,0.0385064177362894,0.00350058343057176,28.6704851752022,0.738167898426693,0.0257466134219854,1.18815853051088,0.346604005399907
"71988",996,332,664,170,77,24,48,134,227,113,83,11264,10230,2671,1642,476,62,2499,4056,319,1256,1176,17,753,2502,65,91,74,123,130,408,106,2348,2931,83,32,8013,736,3.96256083863721,1.21115687008611,3.83908206074373,8.43055035567203,2.53725196555597,1.07487832272557,8.42044178210408,4.23212280044927,0.244281524926686,0.298117897727273,0.396480938416422,0.694598836143695,0.290666666666667,0.303284925774203,0.222123579545455,0.0653409090909091,0.0283203125,0.671786221590909,0.145774147727273,0.0422585227272727,0.00550426136363636,26.9231927710843,0.254841245649976,0.0094654912519765,2.80914745933658,0.124695821170836
"71990",27,5,22,8,3,1,1,1,4,7,2,246,226,63.3333333333333,26,5,1,42,79,10,19,19,0,16,75,0,2,1,2,3,13,5,52,57,1,2,190,16,2.7,0.91578947368421,3.77538425389039,10.6578947368421,2.27368421052632,1.42105263157895,5.96842105263158,2.7,0.185840707964602,0.24390243902439,0.349557522123894,0.593459961148284,0.223776223776224,0.257373118088969,0.304878048780488,0.0650406504065041,0.040650406504065,0.58130081300813,0.105691056910569,0.0203252032520325,0.0040650406504065,27.0092592592593,1.78696404609925,0.0661611645453269,0.465578565318967,0.946297896989771
