"CID","G","GS","RA","W","SVO","L","BS","SV","SD","MD","HLD","BF","AB","IP","X1B","X2B","X3B","HA","TB","HR","R","ER","IBB","BB","K","SH","SF","WP","DP","HP","IR","IRS","GB","FB","SB","CS","outs","UBB","ERA","WHIP","FIP","K9","BB9","HR9","H9","R9","BAA","OBPA","SLGA","OPSA","pBABIP","WOBAa","Krate","BBrate","HRrate","BIPrate","X1Brate","X2Brate","X3Brate","dRPW","RAA9","WPGAA","fWAA","fWAA.500"
"62471",67,32,35,11,6,15,2,3,6,6,2,1028,904,239.333333333333,140,60,6,224,350,18,119,108,2,98,131,5,16,4,12,5,19,10,282,274,16,16,718,96,4.06128133704735,1.33704735376045,4.16496398102571,4.92618384401114,3.68523676880223,0.676880222841226,8.42339832869081,4.47493036211699,0.247787610619469,0.316147859922179,0.38716814159292,0.703316001515099,0.267185473411154,0.311241369288618,0.127431906614786,0.0933852140077821,0.0175097276264591,0.754863813229572,0.136186770428016,0.0583657587548638,0.00583657587548638,25.9738805970149,0.572204825385532,0.0220300090796326,0.585835056265785,0.284939229701257
"62472",258,105,153,47,21,58,9,11,35,26,15,3968,3418,899.666666666667,587,162,14,883,1433,120,534,503,8,465,598,15,43,27,69,27,90,32,881,1084,95,41,2699,457,5.03186365320489,1.48944053353094,5.00710504018204,5.98221563542053,4.65172286031864,1.20044460911449,8.83327158206743,5.34197851055947,0.258338209479228,0.344506048387097,0.419251023990638,0.763757072377734,0.278162595698141,0.338190236988111,0.15070564516129,0.115171370967742,0.030241935483871,0.695060483870968,0.147933467741935,0.0408266129032258,0.00352822580645161,26.3217054263566,-0.294843323056944,-0.0112015281031794,-1.11973793890672,-0.141096010446915
"62473",64,8,56,2,7,5,1,4,10,6,1,611,540,141,94,16,4,135,222,21,65,57,0,56,93,1,6,4,14,8,49,17,131,171,5,8,423,56,3.63829787234043,1.35460992907801,4.88712364439322,5.93617021276596,3.57446808510638,1.34042553191489,8.61702127659574,4.14893617021277,0.25,0.32569558101473,0.411111111111111,0.736806692125841,0.263888888888889,0.324363286490336,0.152209492635025,0.0916530278232406,0.0343698854337152,0.708674304418985,0.153846153846154,0.0261865793780687,0.00654664484451719,27.45703125,0.898199017289757,0.0327128963474431,0.512502042776609,0.419396107018502
"62474",72,0,72,3,10,2,1,9,16,7,5,429,380,96.3333333333333,79,23,0,108,149,6,46,40,2,39,40,1,4,2,10,5,47,12,134,97,0,2,289,37,3.73702422145329,1.50519031141868,4.2101008953687,3.73702422145329,3.64359861591695,0.560553633217993,10.0899653979239,4.29757785467128,0.284210526315789,0.34965034965035,0.392105263157895,0.741755612808244,0.301775147928994,0.332656661725803,0.0932400932400932,0.0862470862470862,0.013986013986014,0.79020979020979,0.184149184149184,0.0536130536130536,0,28.4722222222222,0.749557332831243,0.0263259160799266,0.281784805448103,0.328420519170283
"62475",42,21,21,9,1,10,1,0,5,9,1,635,562,135.333333333333,119,39,3,182,290,21,106,101,0,60,57,1,7,5,19,5,15,8,172,151,6,5,406,60,6.71674876847291,1.78817733990148,5.58353911446973,3.79064039408867,3.99014778325123,1.39655172413793,12.1034482758621,7.04926108374384,0.323843416370107,0.388976377952756,0.516014234875445,0.904990612828201,0.327902240325866,0.391199909472545,0.0897637795275591,0.094488188976378,0.0330708661417323,0.774803149606299,0.18740157480315,0.0614173228346457,0.0047244094488189,27.0595238095238,-2.00212589624132,-0.0739896943617557,-1.11258577447677,-0.876051790926592
"62486",74,0,74,4,14,6,6,8,15,17,12,361,303,77,64,12,1,85,123,8,44,43,0,49,45,2,4,6,4,3,40,17,94,83,9,3,231,49,5.02597402597403,1.74025974025974,5.16952209700444,5.25974025974026,5.72727272727273,0.935064935064935,9.93506493506494,5.14285714285714,0.280528052805281,0.379501385041551,0.405940594059406,0.785441979100957,0.303149606299213,0.354165421365107,0.124653739612188,0.135734072022161,0.0221606648199446,0.709141274238227,0.177285318559557,0.0332409972299169,0.00277008310249307,28.8851351351351,-0.0957219553546196,-0.0033138828988266,-0.0283521092455164,-0.0392688493705214
"62489",109,0,109,13,16,9,11,5,29,23,10,625,577,146.666666666667,115,32,2,163,241,14,84,81,3,39,71,0,4,5,15,5,71,23,159,179,15,13,440,36,4.97045454545455,1.35681818181818,4.08770391518626,4.35681818181818,2.39318181818182,0.859090909090909,10.0022727272727,5.15454545454545,0.282495667244367,0.3264,0.417677642980936,0.744077642980936,0.300403225806452,0.326744725303932,0.1136,0.0576,0.0224,0.7936,0.184,0.0512,0.0032,28.5596330275229,-0.107410267042932,-0.0037609120166012,-0.0612889365668344,-0.0490311492534675
"62494",231,0,231,8,26,18,15,11,41,38,22,1256,1155,283.333333333333,257,57,7,352,516,31,161,151,9,81,115,2,9,10,28,9,147,54,344,345,7,6,850,72,4.79647058823529,1.49647058823529,4.45155418256593,3.65294117647059,2.57294117647059,0.984705882352941,11.1811764705882,5.11411764705882,0.304761904761905,0.344745222929936,0.446753246753247,0.791498469683183,0.31532416502947,0.346818772665806,0.0915605095541401,0.0573248407643312,0.0246815286624204,0.812101910828026,0.204617834394904,0.0453821656050955,0.00557324840764331,28.6829004329004,-0.0669824595563009,-0.00233527497377738,-0.0735179158411399,-0.029266686242492
"62502",15,14,1,0,0,5,0,0,0,0,0,306,231,61,44,7,2,61,96,8,48,45,0,66,49,1,7,3,3,1,0,0,49,77,3,3,183,66,6.63934426229508,2.08196721311475,6.42287530117731,7.22950819672131,9.73770491803279,1.18032786885246,9,7.08196721311475,0.264069264069264,0.418300653594771,0.415584415584416,0.833885069179187,0.292817679558011,0.377885607947071,0.160130718954248,0.215686274509804,0.0261437908496732,0.594771241830065,0.143790849673203,0.0228758169934641,0.0065359477124183,26.3,-2.03483202561223,-0.0773700389966628,-0.524396930977381,-0.856857730355198
"62506",52,4,48,5,5,2,1,3,16,4,8,432,380,101.666666666667,70,18,2,93,124,3,46,43,3,48,56,0,1,3,13,3,35,11,92,136,4,5,305,45,3.80655737704918,1.35737704918033,3.68844907166912,4.95737704918033,4.24918032786885,0.265573770491803,8.2327868852459,4.07213114754098,0.244736842105263,0.326388888888889,0.326315789473684,0.652704678362573,0.279503105590062,0.300545882252955,0.12962962962963,0.104166666666667,0.00694444444444444,0.74537037037037,0.162037037037037,0.0416666666666667,0.00462962962962963,27.7307692307692,0.975004039961539,0.0351596463786408,0.397173783166128,0.4596918786645
"62508",46,16,30,6,3,9,0,2,2,6,0,649,543,138.666666666667,96,32,2,151,250,21,95,89,4,92,117,1,7,6,13,6,24,9,120,160,10,4,416,88,5.77644230769231,1.72355769230769,5.2637091599415,7.59375,5.97115384615385,1.36298076923077,9.80048076923077,6.16586538461539,0.278084714548803,0.377503852080123,0.460405156537753,0.837909008617876,0.315533980582524,0.369583959930626,0.180277349768875,0.135593220338983,0.0323574730354391,0.636363636363636,0.147919876733436,0.049306625577812,0.00308166409861325,27.0271739130435,-1.11873019711286,-0.041392792332348,-0.637755615194695,-0.491337145758625
"62509",44,36,8,15,0,7,0,0,1,1,0,988,884,226.666666666667,161,45,4,238,375,28,122,117,0,83,130,1,7,4,22,13,6,3,232,285,6,2,680,83,4.64558823529412,1.41617647058824,4.63596594727182,5.16176470588235,3.29558823529412,1.11176470588235,9.45,4.84411764705882,0.269230769230769,0.338056680161943,0.42420814479638,0.762264824958323,0.286493860845839,0.335351883584689,0.131578947368421,0.0840080971659919,0.0283400809716599,0.742914979757085,0.162955465587045,0.0455465587044534,0.00404858299595142,24.3522727272727,0.2030175404437,0.00833669788102919,0.209961279966661,0.106255708485152
"62512",155,0,155,12,23,6,9,14,36,26,12,836,696,182.666666666667,108,43,0,171,274,20,104,99,6,121,128,2,8,5,8,9,87,37,167,232,2,5,548,115,4.87773722627737,1.56569343065693,4.98919694770118,6.30656934306569,5.96167883211679,0.985401459854015,8.42518248175183,5.12408759124088,0.245689655172414,0.352870813397129,0.39367816091954,0.746548974316669,0.27158273381295,0.337110653298626,0.15311004784689,0.13755980861244,0.0239234449760766,0.667464114832536,0.129186602870813,0.0514354066985646,0,28.7354838709677,-0.0769524037383542,-0.00267795747181071,-0.0543526183167507,-0.0325075468401619
"62513",894,349,545,156,73,148,28,42,134,98,59,12768,11505,2924.66666666667,2309,624,73,3293,4924,287,1640,1489,35,1014,942,21,118,102,347,107,321,114,3877,3353,129,107,8774,979,4.58206063369045,1.46067927968999,4.71435497099163,2.89879188511511,3.12035559607933,0.883177570093458,10.1334625028493,5.04672897196262,0.286223381138635,0.34296679197995,0.427987831377662,0.770954623357612,0.289205310756205,0.339105966225672,0.0737781954887218,0.0766760651629073,0.0224780701754386,0.815946115288221,0.180842731829574,0.0488721804511278,0.00571741854636591,26.4686800894855,0.00040621553990583,1.53470266946631e-05,0.00498721526736939,0.000195301349756007
"62525",1420,1193,227,490,43,426,7,32,61,27,16,33806,30677,7924,5750,1601,173,8372,12863,848,4177,3877,42,2478,3131,77,313,223,711,260,130,38,9558,9618,597,465,23772,2436,4.40345784957092,1.36395759717314,4.6018336017541,3.55615850580515,2.81448763250883,0.963149924280666,9.50883392226148,4.74419485108531,0.272908041855462,0.327397503401763,0.419304364833589,0.746701868235352,0.278553182036948,0.32745172154874,0.0926166952611962,0.0720582145181329,0.0250843045613205,0.801307460214163,0.170088150032539,0.0473584570786251,0.00511743477489203,23.8357394366197,0.302940336417212,0.0127095002537154,11.190008890049,0.165503296604877
"62526",335,0,335,23,72,27,24,48,100,63,61,1585,1488,371,301,83,7,434,660,43,202,176,10,62,210,3,18,12,32,14,170,49,407,431,24,19,1113,52,4.26954177897574,1.3099730458221,3.87376125407378,5.09433962264151,1.50404312668464,1.04312668463612,10.5283018867925,4.90026954177898,0.291666666666667,0.315457413249211,0.443548387096774,0.759005800345986,0.312051077414206,0.328490465625202,0.132492113564669,0.032807570977918,0.0271293375394322,0.792429022082019,0.189905362776025,0.0523659305993691,0.00441640378548896,28.7910447761194,0.146865645723547,0.00510108774674838,0.210278172671517,0.0663338084137276
"62530",18,2,16,1,6,5,1,5,6,4,0,162,137,33.6666666666667,31,4,1,42,66,6,25,24,1,24,17,0,1,0,4,0,4,2,40,36,3,1,101,23,6.41584158415842,1.93069306930693,6.4350486496597,4.54455445544554,6.41584158415842,1.6039603960396,11.2277227722772,6.68316831683168,0.306569343065693,0.401234567901235,0.481751824817518,0.882986392718753,0.31304347826087,0.389156276141007,0.104938271604938,0.141975308641975,0.037037037037037,0.709876543209877,0.191358024691358,0.0246913580246914,0.00617283950617284,28.2361111111111,-1.63603312932916,-0.0579411634587799,-0.216742870716177,-0.668959477519064
"62534",83,6,77,10,5,4,4,1,16,13,9,735,663,171,116,40,2,184,306,26,86,80,5,59,105,1,4,9,18,8,51,20,152,223,3,13,513,54,4.21052631578947,1.39181286549708,4.77451943884388,5.52631578947368,3.10526315789474,1.36842105263158,9.68421052631579,4.52631578947368,0.277526395173454,0.33469387755102,0.461538461538462,0.796232339089482,0.294776119402985,0.346608304532997,0.142857142857143,0.073469387755102,0.0353741496598639,0.730612244897959,0.157823129251701,0.054421768707483,0.00272108843537415,27.6867469879518,0.520819398028839,0.0188111444892923,0.357411745296553,0.243137241698335
"62535",898,2,896,69,164,69,50,112,263,170,105,4865,4325,1116,871,232,25,1191,1662,63,555,496,44,428,378,9,64,43,144,39,474,148,1389,1372,12,21,3348,384,4,1.41129032258065,4.1673226835147,3.04838709677419,3.45161290322581,0.508064516129032,9.60483870967742,4.4758064516129,0.275375722543353,0.331757451181912,0.384277456647399,0.71603490782931,0.285714285714286,0.319816757044844,0.0776978417266187,0.0789311408016444,0.0129496402877698,0.813360739979445,0.179033915724563,0.0476875642343268,0.00513874614594039,28.5993875278396,0.57132873588962,0.0199769570356522,2.47714267242087,0.254588147216945
"62536",6,6,0,3,0,3,0,0,0,0,0,146,129,33,28,11,0,40,54,1,17,17,0,17,37,0,0,3,5,0,0,0,23,29,1,5,99,17,4.63636363636364,1.72727272727273,2.77558270306504,10.0909090909091,4.63636363636364,0.272727272727273,10.9090909090909,4.63636363636364,0.310077519379845,0.39041095890411,0.418604651162791,0.8090156100669,0.428571428571429,0.363338515161125,0.253424657534247,0.116438356164384,0.00684931506849315,0.623287671232877,0.191780821917808,0.0753424657534247,0,23.875,0.410771551138886,0.0172050911471785,0.0630853342063211,0.216045665090141
"62537",73,51,22,20,8,26,3,3,2,3,0,1516,1357,350,258,77,10,379,578,34,200,192,2,131,204,8,12,13,31,8,20,9,387,395,8,19,1050,129,4.93714285714286,1.45142857142857,4.28147014895249,5.24571428571429,3.36857142857143,0.874285714285714,9.74571428571429,5.14285714285714,0.279292557111275,0.340369393139842,0.425939572586588,0.76630896572643,0.305039787798409,0.337580050171053,0.134564643799472,0.0850923482849604,0.0224274406332454,0.75131926121372,0.170184696569921,0.0507915567282322,0.00659630606860158,24.8630136986301,-0.0957219553546196,-0.00384997396192134,-0.149721209630274,-0.0493803461841274
"62538",991,1,990,89,269,67,55,214,341,168,107,5111,4556,1201.33333333333,769,234,22,1134,1739,109,539,495,34,448,1105,5,48,42,92,52,544,169,1163,1162,47,39,3604,414,3.70837957824639,1.28856825749168,3.45236439344274,8.27830188679245,3.35627081021088,0.816592674805771,8.49556048834628,4.03801331853496,0.248902546093064,0.31305028370182,0.381694468832309,0.694744752534129,0.3023598820059,0.308887863113527,0.216200352181569,0.0810017609078458,0.0213265505771865,0.664644883584426,0.150459792604187,0.0457836039913911,0.00430444140090002,28.5895560040363,1.00912186896756,0.0352968709561314,4.71147862688509,0.460915537750449
"62542",456,1,455,30,116,36,34,82,142,90,71,2379,1815,501,324,81,6,425,560,14,259,235,18,508,327,12,28,30,66,16,189,66,552,525,23,22,1503,490,4.22155688622755,1.82634730538922,5.07062897415922,5.87425149700599,9.12574850299401,0.251497005988024,7.63473053892216,4.65269461077844,0.234159779614325,0.391340899537621,0.308539944903581,0.699880844441202,0.273635153129161,0.337865534385831,0.137452711223203,0.205968894493485,0.0058848255569567,0.636401849516604,0.136191677175284,0.0340479192938209,0.00252206809583859,28.7779605263158,0.39444057672408,0.0137063422671452,0.762986386204419,0.160358635183779
"62545",123,1,122,7,9,5,5,4,23,23,15,726,632,162.333333333333,120,40,3,175,257,12,82,75,5,81,96,0,6,3,14,7,83,29,205,155,16,13,487,76,4.15811088295688,1.54620123203285,4.26136454613641,5.3223819301848,4.49075975359343,0.665297741273101,9.70225872689938,4.54620123203285,0.276898734177215,0.355371900826446,0.406645569620253,0.762017470446699,0.307547169811321,0.340722406622339,0.132231404958678,0.104683195592287,0.0165289256198347,0.730027548209366,0.165289256198347,0.0550964187327824,0.00413223140495868,28.520325203252,0.500933955469669,0.0175641039118499,0.316804392780403,0.218184843512674
"62550",20,15,5,2,0,9,0,0,1,2,1,376,319,79.3333333333333,59,16,0,92,159,17,64,60,0,45,49,0,1,4,6,11,6,2,76,101,5,2,238,45,6.80672268907563,1.72689075630252,6.33071384643148,5.55882352941176,5.10504201680672,1.92857142857143,10.436974789916,7.26050420168067,0.288401253918495,0.393617021276596,0.498432601880878,0.892049623157473,0.295275590551181,0.390199920781739,0.13031914893617,0.11968085106383,0.0452127659574468,0.675531914893617,0.156914893617021,0.0425531914893617,0,26.45,-2.21336901417815,-0.0836812481730869,-0.737634706118322,-0.980897215582875
"62561",687,135,552,104,48,72,20,26,89,88,32,7368,6567,1669.66666666667,1244,318,27,1840,2965,251,1004,927,23,666,575,16,57,50,183,61,380,131,2100,2043,22,43,5009,643,4.99680574965063,1.4871231782791,5.49945548962499,3.09942104212418,3.58993811139948,1.35296466360551,9.91814733479736,5.41185865442204,0.280188822902391,0.345276872964169,0.451499923861733,0.796776796825902,0.274060020696792,0.348473655238745,0.0780401737242128,0.0872692725298588,0.0340662323561346,0.789223669923996,0.168838219326819,0.0431596091205212,0.00366449511400651,27.4505094614265,-0.364723466919518,-0.0132865828021162,-2.46490715762223,-0.167271115473821
"62566",54,29,25,14,2,11,1,1,4,3,1,897,758,198.666666666667,136,44,3,206,325,23,129,121,1,123,91,3,7,10,24,6,28,4,218,248,8,7,596,122,5.48154362416107,1.6510067114094,5.50982105978662,4.12248322147651,5.57214765100671,1.04194630872483,9.33221476510067,5.84395973154362,0.271767810026385,0.372352285395764,0.428759894459103,0.801112179854867,0.28110599078341,0.357045365614773,0.101449275362319,0.136008918617614,0.0256410256410256,0.729096989966555,0.151616499442586,0.0490523968784838,0.00334448160535117,26.2731481481481,-0.796824544041102,-0.0303284760375115,-0.66947302660581,-0.373173370460318
"62567",76,0,76,7,10,6,6,4,24,17,14,391,336,89,65,16,1,85,112,3,41,32,5,49,50,0,3,6,11,3,56,12,87,114,1,3,267,44,3.23595505617978,1.44943820224719,3.87636581508411,5.0561797752809,4.95505617977528,0.303370786516854,8.59550561797753,4.14606741573034,0.25297619047619,0.337595907928389,0.333333333333333,0.670929241261722,0.286713286713287,0.310045097513733,0.127877237851662,0.112531969309463,0.00767263427109974,0.731457800511509,0.166240409207161,0.040920716112532,0.00255754475703325,28.6480263157895,0.901067771772185,0.0314530488711384,0.31103570550348,0.397743868930281
"62580",116,0,116,6,11,7,3,8,29,18,11,699,627,156.666666666667,135,25,3,189,298,26,107,95,9,60,49,1,6,3,19,5,60,24,215,173,10,10,470,51,5.45744680851064,1.53191489361702,5.58712364439322,2.81489361702128,3.4468085106383,1.4936170212766,10.8574468085106,6.1468085106383,0.301435406698565,0.350500715307582,0.475279106858054,0.825779822165637,0.292114695340502,0.360293712335877,0.0701001430615164,0.0729613733905579,0.0371959942775393,0.799713876967096,0.1931330472103,0.0357653791130186,0.00429184549356223,28.6659482758621,-1.09967332313578,-0.0383616586673934,-0.667777021247218,-0.477665966557381
"62588",59,0,59,4,4,0,1,3,15,8,5,344,278,77.6666666666667,33,15,2,59,105,9,37,36,3,55,60,2,6,1,3,2,40,15,78,89,1,3,233,52,4.17167381974249,1.42918454935622,5.04857008764041,6.95278969957081,6.37339055793991,1.04291845493562,6.83690987124463,4.28755364806867,0.212230215827338,0.328488372093023,0.377697841726619,0.706186213819642,0.232558139534884,0.319312357596593,0.174418604651163,0.151162790697674,0.0261627906976744,0.633720930232558,0.0959302325581395,0.0436046511627907,0.00581395348837209,28.4957627118644,0.759581539433854,0.0266559469600579,0.230030949692352,0.334347310599348
"62589",698,479,219,213,26,175,13,11,58,31,32,14328,13307,3386.33333333333,2429,690,73,3637,5808,445,1761,1639,18,771,2013,35,93,81,226,121,113,24,3899,3704,313,213,10159,753,4.35603898021459,1.29638743970863,4.26514711378311,5.35003445220986,2.04911900777636,1.18269514716015,9.66620730386849,4.68028349246973,0.273314796723529,0.314838079285315,0.436462012474637,0.751300091759953,0.291719978066167,0.326120856671526,0.140494137353434,0.0525544388609715,0.0310580681183696,0.766192071468453,0.169528196538247,0.0481574539363484,0.00509491903964266,24.6149713467049,0.366851695032791,0.0149036003278509,5.60761761965323,0.195687382037033
"62592",6,4,2,3,0,1,0,0,0,0,0,126,108,28.6666666666667,21,4,0,27,37,2,10,10,0,15,21,1,2,1,0,0,1,0,28,35,4,1,86,15,3.13953488372093,1.46511627906977,4.09024091307209,6.59302325581395,4.70930232558139,0.627906976744186,8.47674418604651,3.13953488372093,0.25,0.333333333333333,0.342592592592593,0.675925925925926,0.28735632183908,0.308443117258527,0.166666666666667,0.119047619047619,0.0158730158730159,0.698412698412698,0.166666666666667,0.0317460317460317,0,24.0833333333333,1.90760030378159,0.0792083171120384,0.252293158208715,1.00116332622506
"62593",24,11,13,4,0,2,0,0,4,2,3,323,286,75.6666666666667,54,12,1,73,105,6,39,39,2,32,55,0,3,2,7,2,9,1,80,81,2,2,227,30,4.63876651982379,1.36123348017621,3.84513282988389,6.54185022026432,3.80616740088106,0.713656387665198,8.68281938325991,4.63876651982379,0.255244755244755,0.325077399380805,0.367132867132867,0.692210266513672,0.293859649122807,0.310968407053299,0.170278637770898,0.0928792569659443,0.0185758513931889,0.705882352941177,0.1671826625387,0.0371517027863777,0.00309597523219814,26.4895833333333,0.408368667678734,0.0154161982293191,0.129610259187238,0.200635076141236
"62594",130,0,130,8,16,10,7,8,29,29,17,710,607,154.666666666667,113,30,1,168,272,24,101,92,7,82,112,3,4,7,10,14,99,34,139,187,20,7,464,75,5.35344827586207,1.57112068965517,5.10231990264707,6.51724137931035,4.77155172413793,1.39655172413793,9.77586206896552,5.87715517241379,0.276771004942339,0.361971830985916,0.448105436573311,0.810077267559227,0.303157894736842,0.359601261742004,0.157746478873239,0.105633802816901,0.0338028169014084,0.673239436619718,0.159154929577465,0.0422535211267606,0.00140845070422535,28.7980769230769,-0.830019984911271,-0.0288220629151159,-0.495312488615325,-0.348811611700933
"62599",51,0,51,3,5,1,1,3,15,8,6,287,233,59.6666666666667,52,14,0,71,100,5,37,35,1,50,50,0,3,2,3,1,35,6,48,66,2,4,179,49,5.27932960893855,2.01117318435754,4.95570797816238,7.54189944134078,7.54189944134078,0.754189944134078,10.7094972067039,5.58100558659218,0.304721030042918,0.421602787456446,0.429184549356223,0.850787336812669,0.364640883977901,0.384442232256827,0.174216027874564,0.170731707317073,0.0174216027874564,0.630662020905923,0.181184668989547,0.0487804878048781,0,28.7892156862745,-0.533870399089657,-0.0185441105762455,-0.122940584931406,-0.21418220371325
"62606",26,0,26,3,0,1,0,0,5,4,3,171,151,35.6666666666667,34,3,1,47,79,9,30,29,0,19,18,0,0,1,3,1,24,6,39,47,2,0,107,19,7.3177570093458,1.85046728971963,6.94777188460002,4.54205607476636,4.79439252336449,2.27102803738318,11.8598130841121,7.57009345794393,0.311258278145695,0.391812865497076,0.52317880794702,0.914991673444096,0.306451612903226,0.396592756908949,0.105263157894737,0.111111111111111,0.0526315789473684,0.725146198830409,0.198830409356725,0.0175438596491228,0.00584795321637427,28.8076923076923,-2.5229582704414,-0.0875793258097149,-0.347073624505167,-1.01483515937183
"62610",537,125,412,68,65,55,19,43,98,61,37,5557,4944,1282,930,229,33,1337,2067,145,692,641,10,510,640,9,46,55,115,48,286,87,1428,1534,94,78,3846,500,4.5,1.43291731669267,4.72057868472249,4.49297971918877,3.58034321372855,1.01794071762871,9.38611544461778,4.85803432137286,0.270428802588997,0.339211804930718,0.418082524271845,0.757294329202563,0.283472057074911,0.334190705525208,0.115170055785496,0.0899766060824186,0.0260932157639014,0.758322836062624,0.167356487313299,0.0412092855857477,0.00593845600143963,27.3854748603352,0.189100866129667,0.00690515198637504,0.983600538503645,0.0885010381953973
"62614",21,1,20,0,1,1,1,0,3,7,2,157,140,32,29,14,0,48,77,5,29,28,1,11,22,2,3,1,4,1,19,10,32,36,3,1,96,10,7.875,1.8125,4.67236300609535,6.1875,3.09375,1.40625,13.5,8.15625,0.342857142857143,0.375796178343949,0.55,0.925796178343949,0.370689655172414,0.397236257838128,0.140127388535032,0.0636942675159236,0.0318471337579618,0.751592356687898,0.184713375796178,0.089171974522293,0,28.75,-3.10911481249748,-0.108143123912956,-0.384508885023843,-1.22455058924791
"62617",175,26,149,17,20,12,4,14,20,26,3,1687,1553,384.666666666667,307,96,10,491,841,78,267,251,8,98,161,4,17,6,48,15,106,40,457,443,25,16,1154,90,5.87261698440208,1.5103986135182,5.57947955722186,3.76689774696707,2.29289428076256,1.82495667244367,11.4878682842288,6.24696707105719,0.316162266580811,0.353289863663308,0.541532517707663,0.89482238137097,0.310293012772352,0.38144425127431,0.0954356846473029,0.0533491404860699,0.046235921754594,0.791345583876704,0.181979845880261,0.0569057498518079,0.00592768227622999,27.8471428571429,-1.19983188355467,-0.0430863550242789,-1.84154272955622,-0.545804009945529
"62618",174,0,174,15,90,28,17,73,69,43,4,1050,925,230.333333333333,182,45,1,269,439,41,156,144,11,99,173,4,9,10,15,13,44,13,228,261,16,11,691,88,5.62662807525326,1.54992764109986,5.03664484401141,6.75976845151954,3.86830680173661,1.60202604920405,10.5108538350217,6.09551374819103,0.290810810810811,0.352380952380952,0.474594594594595,0.826975546975547,0.316666666666667,0.36147805435131,0.164761904761905,0.0838095238095238,0.039047619047619,0.68952380952381,0.173333333333333,0.0428571428571429,0.000952380952380952,28.6867816091954,-1.0483785606885,-0.0365457016046879,-0.935299252179236,-0.445380596275827
"62627",94,2,92,3,5,4,0,5,18,9,5,631,549,147.666666666667,88,30,1,136,219,17,74,66,0,69,82,0,8,9,17,5,63,21,157,173,0,6,443,69,4.02257336343115,1.3882618510158,4.86642338984252,4.99774266365689,4.20541760722348,1.03611738148984,8.28893905191874,4.51015801354402,0.247723132969035,0.332805071315372,0.398907103825137,0.731712175140509,0.259825327510917,0.324164049021101,0.129952456418384,0.109350237717908,0.0269413629160063,0.725832012678288,0.13946117274168,0.0475435816164818,0.00158478605388273,28.2340425531915,0.536977173958505,0.0190187846089297,0.312048947472439,0.247265410041552
"62628",17,10,7,3,0,4,0,0,0,2,0,293,250,65,55,12,0,72,99,5,40,38,0,39,36,0,2,2,10,2,4,3,70,73,4,4,195,39,5.26153846153846,1.70769230769231,4.77092069840304,4.98461538461538,5.4,0.692307692307692,9.96923076923077,5.53846153846154,0.288,0.385665529010239,0.396,0.781665529010239,0.317535545023697,0.353934432711164,0.122866894197952,0.133105802047782,0.0170648464163823,0.720136518771331,0.187713310580205,0.0409556313993174,0,26.0294117647059,-0.491326350959016,-0.0188758146131147,-0.136325327761384,-0.232637078091099
"62634",353,135,218,58,37,60,16,21,69,48,28,4543,4172,1061.33333333333,771,226,28,1173,1899,148,589,549,7,273,464,14,45,37,90,39,140,40,1223,1322,11,48,3184,266,4.6554648241206,1.35584170854271,4.76893963926118,3.93467336683417,2.31501256281407,1.25502512562814,9.94692211055277,4.9946608040201,0.281160115052733,0.325335681267885,0.455177372962608,0.780513054230493,0.284327323162275,0.337640937698152,0.102135152982611,0.0585516178736518,0.0325775918996258,0.796610169491525,0.169711644287915,0.0497468633061853,0.0061633281972265,26.7415014164306,0.0524743834824219,0.00196228262075743,0.231403994981172,0.0254681922717557
"62635",1054,7,1047,92,363,131,97,265,340,229,94,5636,5093,1290.33333333333,1003,268,19,1427,2144,137,712,665,54,417,585,9,60,51,124,56,416,109,1333,1748,14,31,3871,363,4.63833634719711,1.38723843967967,4.39610202702017,4.08034099715836,2.90855076207698,0.955567036941359,9.9532420563162,4.96615861534487,0.280188494011388,0.327537260468417,0.420969958766935,0.748507219235352,0.29113067027759,0.329289965727167,0.103797019162527,0.0644073811213627,0.0243080198722498,0.787970191625266,0.177963094393187,0.0475514549325763,0.00337118523775727,28.6703036053131,0.0809765721576499,0.00282440581280219,0.404936107457677,0.0359240691499004
"62636",210,0,210,18,68,15,10,58,86,33,21,1088,946,243.666666666667,210,35,3,260,337,12,116,112,3,114,159,1,12,14,22,15,79,30,238,294,2,6,731,111,4.13679890560875,1.52257181942544,3.78039139186826,5.87277701778386,4.21067031463748,0.443228454172367,9.60328317373461,4.28454172366621,0.274841437632135,0.354779411764706,0.356236786469345,0.71101619823405,0.315120711562897,0.324310091726945,0.146139705882353,0.102022058823529,0.0110294117647059,0.724264705882353,0.193014705882353,0.0321691176470588,0.00275735294117647,28.6738095238095,0.762593463836312,0.0265954707972475,0.720047746399552,0.330904295220382
"62637",19,17,2,4,0,8,0,0,0,1,0,463,401,102.666666666667,77,12,1,107,172,17,65,60,1,50,69,2,4,1,8,6,0,0,101,123,4,4,308,49,5.25974025974026,1.51948051948052,5.31887274635509,6.0487012987013,4.38311688311688,1.49025974025974,9.37987012987013,5.69805194805195,0.266832917705736,0.349892008639309,0.428927680798005,0.778819689437314,0.282131661442006,0.344801906708318,0.14902807775378,0.105831533477322,0.0367170626349892,0.693304535637149,0.166306695464363,0.0259179265658747,0.00215982721382289,24.4605263157895,-0.650916760549425,-0.0266109057567274,-0.303561443447113,-0.327820133312217
